gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
CDH4	130.01502791162238	2.4367891848082457	0.35252756211608477	3.906137930066282e-13	4.73379806205358e-12
CSTF2	1238.1375006816234	-0.7605431280764567	0.10677646394086736	3.969875906046687e-13	4.807469619854014e-12
YY1	5032.637680319464	-0.5939693424912746	0.08271944031070591	3.9847586396944023e-13	4.821912680318627e-12
ARAP3	732.370762443308	0.9724784129539974	0.13734083506248915	3.989601817091147e-13	4.8241945767524674e-12
CHD4	10757.42800266622	-0.4953665182389176	0.06884066743725006	4.0166798805223847e-13	4.8533394230430475e-12
PLPP4	166.48650161867948	2.0231804801332935	0.29210523381093206	4.2548178815573086e-13	5.137275298590882e-12
HSPB6	76.83276989457977	-7.6111483320630064	1.0256103435340531	4.2890204101215495e-13	5.174741193040141e-12
UBASH3B	541.5987666226814	-1.1376375170382205	0.1616332131387624	4.3622933803306734e-13	5.259255699922687e-12
CXCL16	1998.1045716344997	-0.6669207714783086	0.09341827491861372	4.447449303433421e-13	5.357961081063956e-12
SINHCAF	7643.3880849181105	-0.645349117322922	0.09034620835013807	4.610312642632104e-13	5.5500678838830175e-12
GINS2	1146.6222644797297	0.8521708850180911	0.12020550538919002	4.659863543206927e-13	5.605582162005265e-12
GNB4	2220.690696966529	-0.6915477594745171	0.09705564687918193	4.736046981151829e-13	5.693028618758189e-12
HNRNPH1	12136.286047934318	0.4995141384193731	0.06975506278229515	4.776790408241674e-13	5.733554462048431e-12
ZNF773	852.948148505408	-1.034329928101388	0.14681244298068305	4.775624087604223e-13	5.733554462048431e-12
FGD5-AS1	4071.6796517468856	0.6024638856882496	0.08431934244700623	5.024793930386795e-13	6.026796955328632e-12
DSG2	7205.314083177753	-0.5867884231278929	0.08220674227014851	5.12940968669342e-13	6.147753916924546e-12
LHX1	100.75649891770414	2.5869209442697856	0.376814319934594	5.170956410546052e-13	6.192998602703906e-12
DFFA	7566.871913645584	0.48437608095158097	0.0676827393429151	5.268589177928833e-13	6.305299095405365e-12
MFAP5	226.9042565006279	1.5742680313512358	0.2269535164055681	5.351899693009577e-13	6.400307022901189e-12
ESPL1	1366.5035128061784	-0.782600662998767	0.11064903247125955	5.460309291048062e-13	6.5251696084671055e-12
PRDX6	11684.695862509067	-0.46917172793805756	0.06562402797576997	5.578205531801647e-13	6.661177791709258e-12
RPLP2	4030.329435543457	0.9439622808678186	0.1341014288628333	5.623478798112312e-13	6.710328175187128e-12
SQLE	9610.824204685312	-0.5565096937999492	0.07800850757205134	5.669898210664579e-13	6.755834887681564e-12
RPL38	9973.290502713086	0.5948047495053106	0.08331553658788352	5.667358822525471e-13	6.755834887681564e-12
PALM	74.41293131134633	3.5629788744027024	0.5222220672894191	5.813994641531659e-13	6.922473035960907e-12
EIF3G	3689.9213229318802	0.9030995082423706	0.12827816775617462	6.001185185602738e-13	7.140140973563227e-12
CUTA	1657.0977899934844	0.9013622202284096	0.12810419653668553	6.10592859033267e-13	7.2594684522963934e-12
ANK2	397.1874850903776	-1.3511958046993973	0.1948765326913938	6.198286179797857e-13	7.363907076829034e-12
NEDD1	2030.0749528683	-0.7812724260580028	0.11063771352027019	6.330369651740152e-13	7.515355877669968e-12
MGAT4A	978.7204702669109	-1.0578885847199586	0.1511659238644583	6.400443564580873e-13	7.593020758214051e-12
ZNF844	480.4790464974089	1.2485976320213958	0.17926990449617194	6.527540915903306e-13	7.738172050887698e-12
RPL29	15340.332022838767	0.7608927966886797	0.1075853221855243	6.667954682352304e-13	7.898887202507683e-12
APOL6	778.0161733893666	-0.9664109893353863	0.13808223620630897	6.761090021411817e-13	8.003403514460781e-12
AFAP1L2	3111.729506978932	0.6814656210183336	0.09624667081363052	6.819626825821171e-13	8.066842116228785e-12
OCIAD1	7085.409496371179	-0.6429387038758237	0.09082857870617617	6.867418919262123e-13	8.117488218188677e-12
OSMR	1567.0960449317145	-0.835239612970423	0.11867405172078027	6.916668999062136e-13	8.169783107364342e-12
DCLK1	68.30659625125041	3.398616229309297	0.5008241577688252	7.050871752676683e-13	8.32227351878886e-12
FAM72B	528.1712940969222	-1.090857019341411	0.15648982325763125	7.073774789491742e-13	8.34326929618144e-12
ELK4	1284.9998502148414	-0.9273948494158472	0.13232014859154012	7.170618386102459e-13	8.45138201691498e-12
PHETA2	151.91446754129444	-11.017635114608595	3.0428008629541026	7.336421097598048e-13	8.640556024838943e-12
RASSF7	211.74928907921407	2.4197160294230073	0.35568719587615805	7.698240977379133e-13	9.060152007432065e-12
TRHDE	7041.850600998757	-0.6360498687375956	0.08986271703475487	7.82036527713101e-13	9.197245739045496e-12
ATP5F1E	686.3960946057622	1.5460975189645245	0.22474276043948727	7.878712503966869e-13	9.259190083912649e-12
PCNX1	1728.845915527671	-0.753632605626861	0.10711458245535364	7.939325942257462e-13	9.323706606918914e-12
PRDX1	13821.204615221322	-0.48660135985570147	0.06859902875045476	8.046815842931459e-13	9.443141009345177e-12
SSPN	431.1372064572406	-1.5486609795498452	0.22522045662584972	8.23363483817323e-13	9.655431450775107e-12
TLE5	2360.0469751396927	0.8329032448382757	0.11871772247250827	8.245282513804371e-13	9.662144279107536e-12
HINT1	6174.077761811088	0.5543193262576439	0.0779167846415525	8.317856538807888e-13	9.74019209339801e-12
MESD	2073.752140129555	-0.7521189062201822	0.10695448167338625	8.345230625373392e-13	9.765236869518705e-12
EML2	511.76417339278385	-1.2297776638200635	0.17793690805885065	8.576552636157345e-13	1.002872592121854e-11
DVL2	1683.3004359381607	0.8876330748919992	0.12684177185334236	8.646325921541341e-13	1.0103070804597589e-11
ISCU	2058.801715340477	-0.6565203105280697	0.09324846186614709	9.320415413995015e-13	1.0882936022411359e-11
ACKR2	370.15731059583635	-2.353809582390225	0.34334765302463033	9.422782581458369e-13	1.099013306166202e-11
ZFYVE28	220.89456223162284	1.8306456400194187	0.26851522468205513	9.42569651377217e-13	1.099013306166202e-11
MAGED1	3959.48410238283	-0.6239736060776517	0.08863167179895251	9.75275865296733e-13	1.1363357081943078e-11
LBR	6714.346007109652	-0.570045162045157	0.08080304509231469	9.800712708969216e-13	1.1411079636595707e-11
SPG7	1663.6075635663076	0.8614315709542157	0.12342567374939493	9.979126571418175e-13	1.160252897034248e-11
EIF3L	8504.26484422302	0.4805676378346326	0.06767863940914723	9.979369878243317e-13	1.160252897034248e-11
CAMKMT	293.1497071863348	-1.4587188266154938	0.21261835475298077	1.004228052508833e-12	1.16673561200314e-11
PARD6B	653.3241516598707	-1.1437629490531664	0.16533440051116513	1.0332433853914917e-12	1.199591893416798e-11
NUP107	4902.624624239206	-0.6136855572647503	0.08721761450538629	1.0453862071653544e-12	1.2128264446145989e-11
LAMC2	24522.354421838892	-0.4528799491101787	0.06430824129161769	1.0624269064304778e-12	1.2317205186705013e-11
WBP11	4186.189014270252	-0.5487985469703843	0.07795168945143649	1.0687892515911785e-12	1.2382166386331892e-11
NCOA7	3334.503412041324	-0.7038415660006131	0.10045654174036801	1.0705405405385707e-12	1.23936531563273e-11
C5orf30	1117.039329576577	0.8186821711526648	0.11727354387896194	1.072033989643516e-12	1.2402140736925556e-11
SNX5	5159.892006888957	-0.6268332756632106	0.08919341176603922	1.0821469987388239e-12	1.2510263531841031e-11
SRPRA	8293.877327541055	-0.5096047503727338	0.07221065474762656	1.087775661599093e-12	1.2566428181306236e-11
NTAN1	405.5177816120849	1.1955255624927672	0.17357676885170675	1.0990044172125645e-12	1.2687162104438323e-11
REEP6	121.96830853751109	2.6299853505277113	0.38976510879649423	1.1041723947503595e-12	1.2737807710868364e-11
ITGB1	24486.860468153165	-0.5654151612088024	0.08047183670800682	1.1121048972006575e-12	1.2820250942146379e-11
CACFD1	252.45855143902875	1.9302939939274137	0.28459500346291017	1.1199935510355283e-12	1.2902072602042045e-11
ATAD3B	485.37272626377745	1.5965036875390053	0.23416069222656866	1.1459716502180709e-12	1.319201803694931e-11
POGLUT3	2434.0227021017226	-0.6972325800331088	0.09958524616721355	1.1527306475124135e-12	1.3260467081962263e-11
SMOC1	240.54839445466186	1.5695251488437898	0.22996413032902216	1.161005895754987e-12	1.3346249592357539e-11
MRPL38	938.5854970345065	1.2376409151397487	0.18009379040979615	1.171495690251523e-12	1.3457350492523127e-11
GREM1	886.1372952077534	1.0108134231021515	0.14607703980056344	1.183673648354464e-12	1.358767385781704e-11
ARMCX3	1970.4068834896298	-0.7079046193663797	0.10141796443164088	1.279251136643774e-12	1.4674503896577526e-11
DOK4	280.36671499236894	1.4984535441926305	0.22003611533866907	1.3219251910921585e-12	1.515336874005291e-11
CPEB4	2311.7049100878266	0.6993890921780161	0.10017276173463914	1.343327682992528e-12	1.538789407652677e-11
LRP11	527.5239259285738	-1.1727281729189014	0.17079703108612979	1.3485625312574827e-12	1.5437018954296182e-11
EARS2	2295.017994634862	0.6235284248468568	0.08907260983171505	1.3572462956386434e-12	1.5525527050811747e-11
DCTN3	616.9252922347896	1.0728923629668041	0.15593947466020816	1.3894889052500975e-12	1.5883211648521087e-11
RALY	3186.2650883204838	0.9059602098928423	0.13077053552925835	1.4253531328640321e-12	1.628176491826197e-11
GTF2H3	3253.9719468782864	-0.6232774348510788	0.08924589395334767	1.487156067763487e-12	1.6975850089123862e-11
TAF1A	806.8252227571879	-0.9440110522088438	0.13685717165647626	1.495079029899455e-12	1.7054356038964972e-11
PHTF2	2153.2320468863677	-0.7981528982334452	0.11508998028813126	1.5125369618466867e-12	1.723096357530436e-11
CC2D1A	760.8242930526313	1.2912591436973522	0.18926381219439622	1.5126740951346151e-12	1.723096357530436e-11
DNAJC18	367.87559573369873	1.3384489906236683	0.196374300470927	1.5308876740656866e-12	1.7426266391737252e-11
EPRS1	16451.38065200764	-0.5550340316143957	0.07925819831306767	1.5372758725317633e-12	1.7486781054908035e-11
TUBB	37854.757435344305	0.508206515700359	0.07268062262256526	1.6253149770739354e-12	1.84753574258049e-11
TTLL5	1765.3639444043602	-0.7080894400471834	0.10188566178009208	1.6269103270566145e-12	1.8480613687289345e-11
CTNNBIP1	944.7192739761102	0.9473137421673391	0.13756746661994512	1.6429337959779794e-12	1.864964236603535e-11
MAN2B2	1222.3254114022677	1.0343853421742617	0.15082717910646148	1.7213616245645072e-12	1.952632184971922e-11
MGLL	2555.154335112567	0.7680027825192074	0.11094077555939678	1.7788566040207295e-12	2.0164495430706142e-11
PLP2	1185.3353936463832	0.8484958299002634	0.12290068405913414	1.8021200700044522e-12	2.0414015681883767e-11
ARVCF	178.98967573689342	2.121360172010562	0.316757415139662	1.8120330742083208e-12	2.0512063502072263e-11
KIAA0040	520.3921478206688	-1.1962406001722021	0.17520788801870082	1.8319610156793935e-12	2.0723264970708922e-11
DHRS3	177.8628141521412	-2.0965662635242395	0.3128456520787231	1.836709783362016e-12	2.0752150981565414e-11
HOXB7	398.6161785230215	1.2944686679978528	0.19034337197041312	1.8370589760532405e-12	2.0752150981565414e-11
PNPLA6	939.878734459361	1.3673406991683423	0.20168700989986837	1.8685621578750013e-12	2.1093415861077523e-11
EEF1B2	8429.821394800323	0.5389057944073534	0.0773659845546704	1.9132749912856305e-12	2.1570026237404246e-11
SCARF2	217.4934602688715	2.127848295818216	0.31809130673701935	1.913427413286166e-12	2.1570026237404246e-11
EXTL2	1088.0037251122608	-0.8776075939183131	0.12756156416745665	1.932451428152038e-12	2.176943901658566e-11
NCAPH2	426.9391641103433	1.5040120152468006	0.2228654482695512	2.0113954339427517e-12	2.264312099273579e-11
A4GALT	57.69793194815207	3.8913347302941563	0.5834159902405707	2.050428325427744e-12	2.306661161681197e-11
ACAP3	355.96959651936584	1.6182791483124015	0.24070174796624866	2.121957075636489e-12	2.38548337820692e-11
ANPEP	54.501071447427464	-3.8484194483058203	0.5804993328674392	2.125737924166469e-12	2.3880879489671793e-11
PEG10	32923.07170893171	0.4515083140380199	0.06440814724245379	2.1927000780986208e-12	2.4599259748242573e-11
NCAPD3	8172.021558013552	-0.46749767726531755	0.06701988322519252	2.1913022771300667e-12	2.4599259748242573e-11
CDK2AP1	1894.4828682977868	-0.6785833099345787	0.09817426237663188	2.2106502123438024e-12	2.4783591933850243e-11
STK25	1115.517834456281	1.199372674615123	0.17696917942908272	2.301426881193846e-12	2.5783568190957428e-11
NDUFS8	751.7845122428397	1.4747600405408587	0.2188728475307991	2.3082854517902865e-12	2.5842657714209442e-11
GMPR2	2178.3052690874765	-0.63881441222816	0.09235821201200446	2.3676391152234854e-12	2.6488977536025717e-11
OXTR	3442.296662705161	0.6513993501523526	0.09422134019774031	2.3699439413002036e-12	2.6496590521239835e-11
PCDH1	1716.2996026872859	0.8516548657236748	0.12416902463805794	2.3727422198331325e-12	2.6509706225971273e-11
RAD23A	2295.024990203284	1.0150735448068253	0.14893750785693977	2.3977454190939253e-12	2.6770720928309453e-11
STX10	1046.9227685897363	1.1013462371021907	0.16210474682213322	2.4237491455745275e-12	2.7042541766492265e-11
RGS19	294.41168926588875	1.6024014337755987	0.23897122469761534	2.4255635092252623e-12	2.704428705569547e-11
ZZEF1	3211.8877381312623	0.627884673345725	0.09065896845812751	2.4689422630009858e-12	2.750914357518585e-11
MAP1B	1316.1670833967569	0.795672755811901	0.1159016621550141	2.512070130374968e-12	2.7970571990905445e-11
PCCA	437.75768284690855	-1.278249562092894	0.18921784033852798	2.5341020040445523e-12	2.8196638396981403e-11
RPUSD1	180.52618959776515	2.508302625484744	0.3788859130040581	2.5806859491571184e-12	2.869539822948256e-11
ENTPD3	263.0503836223023	-2.8492979694641862	0.42371756173316244	2.6189642395993577e-12	2.910118847162447e-11
ADGRG1	5978.353002626488	0.8707263478077764	0.12721795168038333	2.6220864234025027e-12	2.911604747347967e-11
ERG28	2287.733526536554	-0.6148164987416268	0.08909906648240391	2.660459901808696e-12	2.952205572673704e-11
CLDN6	126.69554887932007	-7.164029477064097	0.9974611676428786	2.708931889409701e-12	3.0039494887866103e-11
NGDN	1110.1090976297774	-0.8823551937600744	0.12946608517463926	2.8638220699381343e-12	3.173550652502096e-11
EPB41	2179.7066269831466	-0.6962897388786228	0.1014637643441302	3.001162991442839e-12	3.323487489233916e-11
PPP1CC	10386.315303056972	-0.5804656586867157	0.08417654687677055	3.0226354068300403e-12	3.344995166635795e-11
ABCA2	761.2969021711073	1.4351658451041243	0.21416017744251495	3.0272662553049445e-12	3.347848620781983e-11
CAMTA1	1164.9754589637507	0.7852804061690414	0.11477961076848509	3.0429303296404728e-12	3.362891567553888e-11
TMEM129	1534.0922607066113	1.141019503029058	0.1695293780801319	3.0637380482094586e-12	3.3835947896000465e-11
FOXP4	417.3153899860939	1.49902524232125	0.2242400337547015	3.0955511031649577e-12	3.416416075428064e-11
TGFBR2	6920.812593491243	-0.52919075084736	0.07664390358233246	3.113477323974466e-12	3.433877086455138e-11
RRP7A	1066.5313357871792	1.0389179889751539	0.15338394382477835	3.116746817663869e-12	3.435160411468448e-11
RCOR3	786.3515013718902	-0.9252841733695878	0.13609546770927805	3.1716992622314255e-12	3.493366533796017e-11
PATL1	3588.962694958909	-0.563702631905634	0.08180672600929073	3.178480064850566e-12	3.49847279472621e-11
MED7	1017.3806984595144	0.9436515571170623	0.13899442464938763	3.2547661794123988e-12	3.580023325595081e-11
HERC4	3020.9130594909157	-0.6080526450978717	0.08845829405405507	3.2682554911260156e-12	3.592438246040941e-11
ATOX1	1929.7667886889344	0.7628801131406641	0.11146503633696869	3.3438981415518433e-12	3.6731088542083276e-11
C1orf112	1567.7838185164128	-0.7181486244303915	0.1048444039368086	3.415093455578444e-12	3.748788993768208e-11
CKAP5	19110.46693713564	-0.4740307291044646	0.06868510278766639	3.4728781402166754e-12	3.809656235589402e-11
ORC1	1015.2391251777409	-0.7894331848146108	0.11573489612426266	3.482251811546581e-12	3.817371743948107e-11
CD151	1734.4847261369985	1.149805538860896	0.17120664931952692	3.508521269166118e-12	3.843586228518316e-11
FAM114A2	1371.3103603906152	0.7992854231768373	0.11748387940243306	3.626093376815344e-12	3.969720480712207e-11
SIKE1	3152.824426859848	-0.6433021273274683	0.09387233247153429	3.6526162398870034e-12	3.996074856139289e-11
NFIA	1255.8232063949554	-0.8099761714717926	0.11899630641867623	3.655524830351945e-12	3.996576476722582e-11
ARL5B	2366.5020929938123	-0.8075148216644269	0.11860898799794778	3.668369009852832e-12	4.007932705205586e-11
ZNF507	2268.6521300922996	-0.7164264286243822	0.1049264252708739	3.72806343002569e-12	4.0704264170400975e-11
LDHB	33994.68411177029	-0.46077845700287645	0.06705364067589847	3.788628547393628e-12	4.133786546159523e-11
VPS26A	5333.210700171299	-0.6548408558901629	0.09577227368528064	3.7985853209995785e-12	4.141879930223605e-11
KEAP1	2090.813490901897	0.895441571996106	0.1321019731085685	3.826761029354368e-12	4.1698146901021014e-11
RAB40B	156.53693416974022	1.8432470296106134	0.27872082313470226	3.855328811164478e-12	4.19813908996762e-11
UBAC2	1470.695729409121	-0.7182295940254498	0.10527517214535825	3.866062110549017e-12	4.2070183553886296e-11
CSNK2A1	5790.2057618180625	-0.6885573654603059	0.10091790655764507	3.967299936132397e-12	4.314306437212777e-11
SMC6	3844.9511846161668	-0.687275465344856	0.10068765859328048	3.981019332965808e-12	4.326341596225067e-11
TUBE1	760.9236590481049	-0.9844348132611802	0.14587612722421678	4.045095658825221e-12	4.3930492933926096e-11
PITHD1	1804.8513138788053	-0.6596304792170115	0.09677690878210352	4.078921455289219e-12	4.4268374436911337e-11
TGM1	222.6353340017775	-1.7080010489433162	0.2585372682961636	4.0922580671112765e-12	4.438358616404198e-11
ELOB	634.7209006641381	1.608157728708589	0.2427614090188759	4.170609016027098e-12	4.5203305162414636e-11
GATD3A	877.9915590758252	0.9349212188260717	0.13842192335338235	4.1821985402520235e-12	4.529881977994091e-11
EMC3	1293.8795228854162	0.74579775426257	0.10964439117976797	4.295655333800204e-12	4.6466001196915735e-11
EDF1	3227.2295739600822	0.8352284419438434	0.1232165841385262	4.2944771150648775e-12	4.6466001196915735e-11
SOX2	708.2263198609337	1.0277501662469684	0.15278369256653732	4.389615334315912e-12	4.745089816657466e-11
HEXB	3163.8527947910366	-0.6283782413004073	0.09193894679903174	4.4085495692452136e-12	4.762401362485293e-11
METTL3	2057.1918949019164	-0.6256610184242799	0.0916258646243153	4.425347616591967e-12	4.7773838730541476e-11
PTHLH	180.54524864301237	1.7195807109023726	0.26021543982064577	4.440232299445545e-12	4.787116276837788e-11
TPGS2	2206.130920996864	0.6270116931858052	0.09150226439670404	4.439400692760974e-12	4.787116276837788e-11
IFT57	1264.6969107000136	-0.9055035422417135	0.13413024086057038	4.5239366547815824e-12	4.8741383561953216e-11
DOCK11	2332.670541675243	0.8895718203984218	0.13140552507345016	4.530131869368603e-12	4.877591488656149e-11
ACSL3	3730.915400209038	-0.6450640518551115	0.09461102802876628	4.5578602527508835e-12	4.9042095278939585e-11
PTGR1	2098.6808102870577	-0.6482129014949276	0.0951275692418349	4.684156962727735e-12	5.036781039948241e-11
CACNG6	764.1676142613161	-1.0479135770381813	0.1563271804985554	4.720439270997754e-12	5.072450947860037e-11
RETREG2	1479.8722701200693	0.7503126285519328	0.11057538009874508	4.727246905782252e-12	5.076422088684667e-11
AFF4	9090.485944968817	0.5076001849455083	0.07411284129629758	4.875890125186998e-12	5.232599981713836e-11
NFIX	1635.4875978562552	0.864415483039009	0.12800149419771056	4.927913676006727e-12	5.2849525235385754e-11
MCM2	3014.7444111482796	0.8533059091265681	0.1263549340787213	5.014173540120886e-12	5.3739289610020954e-11
SAV1	1897.0111038875507	-0.746646702325648	0.1101722483912702	5.03250596762509e-12	5.390035281936998e-11
WAC	7822.993920523928	-0.5548659078444262	0.08128242537248198	5.053290443678116e-12	5.40874499457201e-11
MRTFB	2008.5898384460625	0.668372726416727	0.09812585750843786	5.0710576672241685e-12	5.4242027978859434e-11
SYDE2	717.8589797794734	-0.9592117310206167	0.1425149002006604	5.1081863413564834e-12	5.4603365399873495e-11
BTBD1	3318.592630177123	-0.6353320670546113	0.09344692488454662	5.365448604157773e-12	5.7315781028828805e-11
GIGYF2	3202.578882879638	0.5817784615396848	0.08535157886135267	5.38467562674277e-12	5.748352671690318e-11
TMEM263	2506.850889962423	-0.7379286875800273	0.10898378975667099	5.437394322715145e-12	5.8008355913753725e-11
MLLT1	865.9372061481331	1.2419937515892021	0.18688565770240878	5.449019456184641e-12	5.8094382594303175e-11
SARNP	2112.0369456589083	-0.6328542735440841	0.09314308962168051	5.565075800904869e-12	5.929295654105828e-11
TTN	1422.4017996959692	0.776880412514651	0.11508534475304871	5.587360452199776e-12	5.94915298278608e-11
RPF1	2443.360733353122	-0.6266387770908921	0.09223632800591891	5.677443117168146e-12	6.041125383382049e-11
TRNM	508.2597284991948	-1.0621055753389572	0.1591327367807733	5.733983496580304e-12	6.097310221396213e-11
ACTR1B	1225.4957642500838	0.938140295446681	0.13988799773311128	5.815131396420541e-12	6.179571552991002e-11
DTX3L	2199.685300295483	-0.6635482448294518	0.09786865313854151	5.830034086633049e-12	6.191374740960827e-11
SLC6A20	62.76524406353442	3.1342052597863557	0.4826673066538167	5.904240060948094e-12	6.26610044724693e-11
SEL1L3	8129.916157555474	-0.48599566795791005	0.07109750295390307	5.9395289829666206e-12	6.299453626147694e-11
EXOSC5	280.2240916133957	1.9437608326545277	0.29746006488965415	5.973176759924739e-12	6.331023996614188e-11
EXT1	5172.080424031367	0.5418195145944368	0.0795397162546067	6.037064855955699e-12	6.394584540931777e-11
B3GALNT1	482.4479387530862	-1.146235679252965	0.17231160711946425	6.0934278491594324e-12	6.450097019824054e-11
GTF2E2	1951.2781257245058	-0.7151465235010644	0.10568062928908754	6.100464969877225e-12	6.453358274230693e-11
FBXO45	2208.8699717372288	-0.6553164213293009	0.09680245000961708	6.1318411873509776e-12	6.482345654443885e-11
NDUFA7	1284.890041715964	1.0254809582330295	0.15364096127148186	6.262799075774607e-12	6.616501199743224e-11
DCAF12L1	104.34680751063648	-10.616811354738498	3.0093608895145008	6.430104450397587e-12	6.788858498050837e-11
PNMA8A	111.55224890316319	-10.553208632779539	2.9961882864874085	6.4486515296613e-12	6.804036465189853e-11
EXOC3	929.1903115676135	1.0282315835659521	0.15418328216671484	6.596086327723869e-12	6.955097619769344e-11
CERS1	72.70950963406773	2.7857460263386993	0.4303951127785787	6.740878426227617e-12	7.103178868774218e-11
MRPL20-AS1	449.4905374792424	1.3825497944205059	0.20993395331656087	6.798515092395428e-12	7.159288456239783e-11
CCDC6	4948.168492492034	-0.5943381234277858	0.08779242024345832	6.931631053779001e-12	7.294759080596326e-11
ITGB2-AS1	403.2577034224679	1.2370830509168094	0.1872416738363773	6.970459009574108e-12	7.330891512841576e-11
MED16	207.32996472240774	2.210969113957567	0.34081571243004966	7.078580830580884e-12	7.439807378120836e-11
NDUFS7	87.78716060777343	3.3586769779346004	0.5220621496676893	7.305102573035838e-12	7.672944827518391e-11
HOXB2	62.64413807422913	-3.5852407022277815	0.551533877017658	7.338182977782732e-12	7.702731063937705e-11
TRPM2	347.53665744699475	1.7260177702982777	0.26442885206235006	7.466963768489955e-12	7.832869002675765e-11
SEMA4C	552.2578124006583	1.2059834908854237	0.1825813631504788	7.504554583729835e-12	7.867242568753281e-11
DDX18	6985.043355076832	-0.5675375223903242	0.083976702755916	7.830915569205506e-12	8.204103710011574e-11
CUL4A	1755.9963818464973	-0.666121493944378	0.09879799523989251	7.846133009565448e-12	8.214770324263902e-11
GSTA4	396.63268973965444	-1.6535685085446121	0.2526421408060514	8.034767599990915e-12	8.406871654333022e-11
TTC1	6337.0186817313015	0.5396616049873224	0.07976597473723922	8.096596165658519e-12	8.466133118860369e-11
OSCAR	76.22083609089955	-2.570117163194189	0.39829805446271516	8.184102055811075e-12	8.552150719691881e-11
P3H3	66.95525623499543	-3.733226608781292	0.5737732888161018	8.267247544004518e-12	8.633504605493067e-11
ATF7	1754.4002793913894	-0.6863031703354546	0.10223024566912058	8.618068698151114e-12	8.994109827526614e-11
SBK1	600.5768799138468	1.2112906535445267	0.1840295693575686	8.725608529196267e-12	9.100519586205211e-11
HACD4	55.74009665965443	-3.568632680759017	0.5533508670058843	8.761539655505356e-12	9.13215558214718e-11
GPRC5A	7061.842406952008	-0.49504227809354256	0.07347003522221202	8.801049561908475e-12	9.167478956184613e-11
PALLD	6453.678642871419	0.5242783096089275	0.07772722497557374	8.875997936578976e-12	9.239647628683871e-11
CPTP	343.6343096581211	1.9133224154899082	0.29553164694966316	8.92656804336418e-12	9.286363387969167e-11
TGFB2	831.0711621476494	-1.1769168438798998	0.17900196253691708	9.216352959403148e-12	9.581717621018748e-11
LYN	794.3535323400956	-0.9088645270255542	0.13679838435065758	9.282539574926091e-12	9.644381244980535e-11
ITSN2	3919.054840063928	-0.576106311439747	0.08558162831880048	9.309821719165022e-12	9.666569820688723e-11
TTF2	4236.082253500369	-0.5352863569073311	0.07944153718601356	9.383045378691342e-12	9.736401794988116e-11
ZNF558	986.0548833380816	0.8669357569904683	0.13020561244599832	9.40807992247836e-12	9.756172898631088e-11
SLC36A4	901.683054914034	-0.830410559339792	0.12465627495727123	9.476295730034857e-12	9.820669374099656e-11
MAGI2-AS3	60.704434622251014	-5.414465018211502	0.8162485404755561	9.567936046377307e-12	9.909344304032168e-11
PDXK	2321.701880707732	0.794899604424682	0.11912718985126369	9.81604902561915e-12	1.0159859879815964e-10
PPME1	2255.8333226367113	-0.6076904698205371	0.09046281920048942	9.856173803901595e-12	1.0194921185113685e-10
MGAT2	1349.4439426402266	-0.7132355879343655	0.1067836071160184	9.946316613992518e-12	1.0281642370560579e-10
RUSC2	723.9676439194723	1.0363624158259277	0.1570437141698268	1.0073246939645073e-11	1.0406257383121623e-10
DIPK1B	612.7013964644688	1.347182091544	0.206355375692234	1.0330889738692715e-11	1.0665662874528834e-10
ARL16	872.66368086258	0.8591317946531636	0.1293652338775026	1.0399680791591049e-11	1.0729892034942012e-10
DENND2A	1339.361127709494	0.8355967747385362	0.12561950575805372	1.0445826840009818e-11	1.0770690734149189e-10
GNB1	16676.483488639016	0.44656070403847226	0.06619690491575038	1.0526427800551803e-11	1.0846941900353822e-10
ZNF37BP	1106.0339294291985	0.8088510362791765	0.12147338399033615	1.0569360731767508e-11	1.0884306329330276e-10
SH3GLB2	794.5457598395313	1.199676160877204	0.18300557725576758	1.0643765897166264e-11	1.0954013205966946e-10
OSBPL8	2981.418926543432	-0.7727112826810085	0.116072566256206	1.073631337001742e-11	1.1042291531634561e-10
LOC100129434	91.41123352393959	3.4550531525287846	0.5333942296876898	1.1163881848508398e-11	1.1474810378882734e-10
CALM2	32053.771531920986	-0.4922147829261679	0.07314135038478632	1.1189728154025302e-11	1.1494133856955966e-10
HGS	1941.7162041218126	1.0340253656869265	0.15711351020116224	1.1233782335008778e-11	1.1532124446108445e-10
SELENOI	5397.001738803442	-0.6208219747955445	0.09276924149517218	1.1286667242164922e-11	1.157912679586127e-10
MRPL40	1520.2067057273798	0.687473069757095	0.10287641582079815	1.1294766853363463e-11	1.1580153168577298e-10
PKP3	475.336487025009	1.6980107115837033	0.26256917985056344	1.1342752866570684e-11	1.162204678137569e-10
MXD3	141.29585403566816	2.6956832923628644	0.4225569445596095	1.1397758090005142e-11	1.1671075327317256e-10
TSC22D2	1206.1476053210577	0.8343052021095211	0.12573577588393994	1.157584180705229e-11	1.1845993196777727e-10
RDH11	2899.599438717614	-0.6416821404170844	0.09595398301237516	1.1692838802796006e-11	1.1958218592552254e-10
LOC202181	454.0104536596851	1.0980260685327612	0.16737509878228995	1.1734719288327654e-11	1.1993530139799544e-10
SLC25A10	588.4680430189342	1.5623514977639688	0.2411881178706043	1.1759855816900013e-11	1.2011694933329556e-10
TNFRSF19	119.74492236045658	2.0052902090228124	0.3118743342977913	1.2009753661788207e-11	1.225926794312198e-10
