gene_id	ID	log2FC	AveExpr	t_stat	P.Value	adj.P.Val	B_stat
2165	TBC1D19	-1.1197619629556603	1.6585840626049349	-7.875748080285205	1.6352031655191094e-4	0.0030535427718787716	1.1743354173050289
3583	SMCR8	0.5363640825715659	2.69066006463576	7.87519158069576	1.6358793769467384e-4	0.0030535427718787716	1.173878712455048
104	SMU1	0.5671047044737212	4.3336334669474	7.8748188928709135	1.636332414510716e-4	0.0030535427718787716	1.1735728413958526
8614	TFE3	0.7135540443230468	4.8726657386575445	7.873781887937502	1.637593747701591e-4	0.0030535427718787716	1.1727216876805624
697	SETD6	-0.8643432727069236	2.153347496926966	-7.872376596030336	1.639304810780056e-4	0.0030535427718787716	1.1715680946557168
1538	SAP30	1.1793295050757688	3.36109841765734	7.8716647465809055	1.6401723280736553e-4	0.0030535427718787716	1.170983674359105
6970	CRYZ	-0.598116521364533	3.064904050184798	-7.86423105775108	1.649263044623639e-4	0.003063036851155666	1.1648779384180017
549	TICAM2	-0.45499734402046377	3.0001500866532163	-7.863972468167913	1.649580310857616e-4	0.003063036851155666	1.1646654524561644
5263	KISS1	3.4416373505153475	8.21262928241197	7.8624689804933565	1.6514263379414045e-4	0.003063036851155666	1.1634298987988014
7010	GPKOW	0.46985189549070316	4.748725208963007	7.853158016267082	1.662911349682632e-4	0.0030791166572579883	1.1557736252997515
5020	VGLL3	0.5622336949136695	0.5642789215756616	7.852101612023103	1.6642201744070703e-4	0.0030791166572579883	1.1549044583741743
985	CENPB	-0.5159498570507379	5.589620978696005	-7.84212191684092	1.6766427203427598e-4	0.003098261442752196	1.1466885251646985
608	DSTN	-0.6620091186232742	5.33063736704891	-7.837911032637051	1.6819161228981636e-4	0.0031041643548816414	1.1432191142164179
2647	CREB5	0.8837562553677041	1.7851035813300262	7.832645817219612	1.6885365838962128e-4	0.003110206990825201	1.138878735527685
14726	PARP11	-0.5598399118956661	0.6826406084396786	-7.831995555158758	1.689356285285137e-4	0.003110206990825201	1.1383425156739104
10945	CYB5R3	-0.5886837188015503	5.410250159849409	-7.826859898038565	1.6958461487442868e-4	0.0031183102028203135	1.1341061796458902
12125	BCL6	-1.0248573886143868	1.3533721724375447	-7.82487737951527	1.6983590511228765e-4	0.003119089666951497	1.1324701778696618
8117	PHLDB2	1.3096542560916888	3.69017718051771	7.822791273998228	1.7010078492864274e-4	0.003120116486203396	1.1307483045363664
2941	MED28	-0.6875808091387361	2.624469338075556	-7.81935515678643	1.7053811024323197e-4	0.0031243000294990143	1.1279112577942403
11536	ECHDC2	-0.8248495899485538	1.2172895996513802	-7.811202646700617	1.7158085626838338e-4	0.0031395511825284706	1.1211757506324709
8803	RUFY3	-0.4863470427070198	1.2268984321545342	-7.802832901675821	1.726589751881552e-4	0.0031554114547544007	1.1142543951350081
869	AGO2	-0.8015931339850462	3.626589737182745	-7.796870623440163	1.734317071771699e-4	0.0031656587039881707	1.109319950665535
6135	NELFB	0.44414560569310346	5.2986487680001355	7.79180910782733	1.740907999178971e-4	0.0031682270584674353	1.1051284098972864
10517	TSC1	0.5314770931730324	1.7964984652050187	7.791490613915499	1.7413236870291235e-4	0.0031682270584674353	1.1048645796272751
13132	WDR5	0.6649174935778674	5.071445699612054	7.790903787957913	1.7420898901625908e-4	0.0031682270584674353	1.1043784470279014
8126	NTN4	-1.8710301922866497	1.3211916387485056	-7.785508509912352	1.7491524454397745e-4	0.00317720135801232	1.0999074511194102
9140	GRAMD3	-0.992058469064697	3.7864741701786446	-7.782010345808811	1.7537491146821143e-4	0.0031789515802105326	1.0970071290025079
556	SOCS6	-0.6207257743239447	2.7427400305827954	-7.781535459929173	1.7543741893332523e-4	0.0031789515802105326	1.0966133145481596
11717	PARP3	0.7692431937580819	3.210912638116958	7.77471933386188	1.7633741131226286e-4	0.0031913865312768446	1.0909585196188498
13340	PER2	-0.630510816481929	0.8230779675793668	-7.76505212072348	1.776229199925265e-4	0.0032023967489816173	1.0829310165444355
11878	TUBGCP6	-0.7435266963615881	2.8016820320034537	-7.764911192208734	1.776417391541219e-4	0.0032023967489816173	1.082813927545681
10926	MIF	-0.48542152640798086	8.398623545328174	-7.763949908543309	1.77770166816455e-4	0.0032023967489816173	1.082015205746412
4174	APMAP	-0.4719983582519829	5.014875798850349	-7.763699112664072	1.778036906373157e-4	0.0032023967489816173	1.081806807626494
170	TMEM14C	0.615293153250942	5.010991051405626	7.759429363730042	1.7837553672899622e-4	0.003208825468554991	1.0782579751459362
14585	WDR90	-0.6549033311088102	2.6105114621141974	-7.755991358867521	1.7883751522407258e-4	0.0032132646688455206	1.075399220946359
9572	LCORL	-0.5205962395172616	1.4634014366728245	-7.749877809931094	1.7966239854672443e-4	0.003221679316669691	1.070312993984901
3493	VPS28	-0.6521284992729388	4.064526361549855	-7.7493236576148155	1.797373833491295e-4	0.003221679316669691	1.069851789545348
8919	CEP192	-0.6501605383459457	2.328253687965507	-7.746987626143672	1.8005387545728032e-4	0.0032224547340961836	1.0679072658192617
13458	PANX1	0.6539357420020098	3.9595929888748747	7.744631668905577	1.8037371227419213e-4	0.0032224547340961836	1.0659456408300318
3297	MGAT4B	-0.6772573289894721	5.972303777539669	-7.742950049057474	1.8060240037188105e-4	0.0032224547340961836	1.064545168477487
13343	ZDHHC7	0.7159582117785726	4.107985004703007	7.740386074228975	1.8095172027668082e-4	0.0032224547340961836	1.0624093532610335
14002	PHF19	-0.5630983852196403	4.079851784652308	-7.74037436173757	1.8095331777501548e-4	0.0032224547340961836	1.062399595238455
7447	ZNF202	-0.5164749568455744	1.7299275379085453	-7.739313524113796	1.8109807513204987e-4	0.0032224547340961836	1.0615157270082332
13827	ST14	-1.02208731051177	5.955085615026396	-7.737898234301543	1.8129140557503144e-4	0.0032224547340961836	1.060336372983306
10987	MAP7D1	0.5291976001985743	6.465094914757457	7.735082309084069	1.8167676642705252e-4	0.003225464684330941	1.0579893204109077
7865	CTSO	0.6066469702400826	0.6847502754244471	7.721179579592976	1.8359313291753783e-4	0.00325561646982394	1.0463906423558313
4183	NDEL1	0.527192606393621	3.0822298868548383	7.713787665402326	1.846214403832312e-4	0.0032699676469300416	1.0402164018009241
7499	LGALSL	0.4460775436543907	2.5398115692577434	7.697931479518576	1.8684950875766946e-4	0.0033055094967544578	1.0269549337071453
2557	ULK3	-0.5800167504583538	2.981643501758839	-7.690122223718082	1.8795812442554005e-4	0.0033211866932517614	1.0204149117371557
648	TMPRSS11E	-0.6651088922407447	0.5617262767567153	-7.687723181396985	1.883002041168413e-4	0.0033232982832961675	1.018404632621838
3937	TRIM29	-2.2644501381810334	3.196477372558133	-7.684843205295183	1.8871179998517792e-4	0.003323459751675087	1.015990639177339
11019	NRARP	-0.7493264280762286	0.51088891578843465	-7.6824905369330665	1.8904879776918444e-4	0.003323459751675087	1.0140180549649962
4890	DDX39A	-0.580645308445976	6.58745926366469	-7.681810368968354	1.8914635355331494e-4	0.003323459751675087	1.0134476740299583
14564	EIF3K	-0.5527419977972716	5.544420620279451	-7.681438570230709	1.8919970456927359e-4	0.003323459751675087	1.0131358695120554
1644	ANKRD33B	0.9277664797533769	1.449010556177321	7.677618949527616	1.897487951639824e-4	0.0033247010697690133	1.0099318363370582
241	LAMA4	-1.5205702384145465	1.232585302090837	-7.67592923639003	1.8999228094603956e-4	0.0033247010697690133	1.0085140062576858
7531	RWDD2B	1.1198056813491597	2.5969768151800987	7.675157528177821	1.9010360195412335e-4	0.0033247010697690133	1.0078663800741747
6728	GLOD4	0.5456710412154346	4.069670874796547	7.674377938882685	1.9021613549206862e-4	0.0033247010697690133	1.0072120829566842
7786	PRTFDC1	0.5514352278338062	3.291655754741276	7.672198485025867	1.905311431255101e-4	0.0033247010697690133	1.0053825971392865
6457	VIM	-0.9882481054377468	1.3637536849907808	-7.671678431649956	1.9060639714167004e-4	0.0033247010697690133	1.0049459856252536
2788	C19orf33	-0.5736889295189425	7.619927158609447	-7.667504341504002	1.9121163784255262e-4	0.0033313663531238658	1.001440697706716
12369	FGFRL1	-0.6925807057652511	3.6038747042017016	-7.663777437355566	1.9175389256446517e-4	0.003336920011515186	0.9983095538379025
10744	IRF2	0.7599558254286092	3.6738365160178765	7.657404754366759	1.9268517608589706e-4	0.0033392950779584426	0.992952527208665
4919	DKFZP761J1410	0.5356770536792688	4.726506964765184	7.656071209248342	1.9288070917331622e-4	0.0033392950779584426	0.9918310318909338
5127	DDA1	0.5147855572323015	3.947771076641091	7.655386678381457	1.9298116758391915e-4	0.0033392950779584426	0.9912552843415519
7732	SURF6	0.7296554533544377	3.9785632057550724	7.653822530618953	1.9321093866728819e-4	0.0033392950779584426	0.9899395391535712
9478	POLR3H	-0.556901595235237	4.775728844436829	-7.653817659402621	1.9321165472999796e-4	0.0033392950779584426	0.9899354411741559
10684	FKBP15	0.4948651331926439	2.2091283380101023	7.653043087079725	1.933255544664859e-4	0.0033392950779584426	0.9892837927056952
6219	ELMO1	-0.7932672628355393	0.4946447440996169	-7.651051312081148	1.9361879444625645e-4	0.0033392950779584426	0.9876078495204705
13746	SARM1	0.5134899808825484	2.341294775220366	7.650638992641492	1.936795618184992e-4	0.0033392950779584426	0.9872608638134608
12164	YWHAB	-0.49941569418646825	6.501171976776474	-7.636329780926213	1.9580200268193233e-4	0.003371995042726565	0.9752090206298458
7943	FAM83G	0.4567890317025487	2.5486289725046385	7.634051520426646	1.9614237580725305e-4	0.0033739652225554095	0.9732883769649128
271	TTC19	0.5734581031186821	3.0612845084855276	7.62714959034463	1.971776594102807e-4	0.0033878706935039143	0.9674668271269979
7963	YAE1D1	0.45455396907288814	1.869119493809168	7.625297424645913	1.9745654390900474e-4	0.003388762824259023	0.9659038157158193
7888	HTT	-0.7013167760950978	3.2862868920879187	-7.617749330576686	1.9859774511737805e-4	0.0034039777301731263	0.9595307297692504
6642	C2orf82	-0.5137577528041888	1.748118442009421	-7.616423022560972	1.987990476666644e-4	0.0034039777301731263	0.9584103270035431
14193	TRMU	-0.6546866160150899	3.3639848376676795	-7.6127813117760486	1.9935297372582772e-4	0.003407113129449556	0.9553331185162914
4956	FBXW9	-0.7180089791788933	2.9897559388382122	-7.611723982533529	1.9951412990060996e-4	0.003407113129449556	0.9544394492465873
6862	RND3	1.0793938678440407	4.370661902214181	7.6107236688488245	1.9966673285569362e-4	0.003407113129449556	0.9535938721651327
10911	EXOSC4	-0.5672364889462669	4.176675341746149	-7.594612809841786	2.0214298299544938e-4	0.003439246524618821	0.9399620118323515
8459	UPK3B	-1.0280195508944452	2.76569860532541	-7.593175284552226	2.0236563077067666e-4	0.003439246524618821	0.9387444749731539
4633	NEU1	0.6416754100887565	2.803235714065783	7.592056281940753	2.0253913876567767e-4	0.003439246524618821	0.9377965795456422
8102	RP11-10J21.3	-0.5097931863711173	0.7716175822166615	-7.5911920803066675	2.026732546332232e-4	0.003439246524618821	0.9370644413627591
960	SMPD1	0.8699722325037564	2.5536183666183065	7.591009794510111	2.027015566046857e-4	0.003439246524618821	0.9369100025429056
11664	PTPN14	1.1089495861157044	3.117502651277446	7.584033339347856	2.0378813128348405e-4	0.0034537577618543704	0.9309969179267803
10722	ETFDH	0.6280766110940765	1.8160682253006062	7.580570171086097	2.043299852329281e-4	0.003459014750014568	0.9280598834225593
12363	CEP170	1.622308877526847	3.647039802929957	7.5741331075793905	2.0534151770320176e-4	0.00347220181294055	0.9225976999999581
8808	FYN	0.6894848792675328	4.928956606588342	7.567759948790546	2.0634864553927874e-4	0.0034814921194615926	0.9171858246849087
896	FBXO8	0.6057190249610898	2.1396390986840803	7.565093818653829	2.0677163728154678e-4	0.0034814921194615926	0.914920677593992
11193	UBE2A	0.4949825311283922	4.99837467847613	7.564002835301169	2.0694501138377762e-4	0.0034814921194615926	0.9139935799215664
3165	NAB1	0.46685271023482366	2.5069891179721737	7.563536887553135	2.0701910826124547e-4	0.0034814921194615926	0.9135975911812331
7575	HMGN3	0.6773876707276392	5.993538954907812	7.563299974588364	2.070567947278745e-4	0.0034814921194615926	0.9133962411425323
3436	GLTP	0.7332532701124275	4.487535669719748	7.55679172242003	2.0809515232300568e-4	0.0034943282458519353	0.9078628288849213
2510	SH3D19	0.5075704690407745	4.954374469768343	7.555585391687358	2.082882686228801e-4	0.0034943282458519353	0.9068367407927056
4213	CEP19	0.8104168238816641	1.3704940742716953	7.5530190731086115	2.086997806894547e-4	0.0034973023854929833	0.9046533998052748
11986	PGAM5	-0.7456867038963093	3.615337613888398	-7.548278414255143	2.094623945528065e-4	0.0035038831444864638	0.900618531493139
12638	ARSD	0.6237159665542868	1.8356540489660957	7.545979602119803	2.0983334203410116e-4	0.0035038831444864638	0.8986611870744206
11961	HNRNPUL1	-0.5896297825007606	6.704164649671264	-7.545944967373492	2.098389365979671e-4	0.0035038831444864638	0.8986316931086318
11162	GAK	-0.7350708894033229	3.3910098080241804	-7.544755525477882	2.100311710076609e-4	0.0035038831444864638	0.8976187279642307
3481	NOP14	-0.8901315381067407	5.518441206858833	-7.542294928253329	2.1042948476094643e-4	0.0035047767830968476	0.8955227747328518
9944	ANAPC2	0.633569173373163	3.5017940419440503	7.541525582714844	2.1055420095357792e-4	0.0035047767830968476	0.8948673211287037
8864	HSF1	-0.7690654772540659	5.148125830133793	-7.5371936001539686	2.1125802263218446e-4	0.003505492800817271	0.8911755672790296
2789	C2	-0.44336143901706027	0.7665190311732718	-7.537095081129066	2.1127406033272415e-4	0.003505492800817271	0.891091587416522
1876	PSMA1	0.6100358558312875	5.638162383734869	7.536926200984562	2.1130155520296992e-4	0.003505492800817271	0.8909476279505331
14337	CCNJL	0.9259783190933806	2.5908026335503687	7.523969327146952	2.134232579440987e-4	0.0035340791152909923	0.8798945048777593
9497	TENM4	-0.7424870043658587	0.6576259339735855	-7.523515280851968	2.134980484892154e-4	0.0035340791152909923	0.8795068769290975
5119	SACS	0.7807399108687849	2.5200922501643426	7.521700916330721	2.1379720962854017e-4	0.003535112001067257	0.877957720181195
12939	IL8	-1.6210088160049423	1.7473635354830348	-7.518123473203509	2.143884789740525e-4	0.0035379853580245067	0.874902261792645
4271	RPLP1	-0.5003065911230316	10.02446559756646	-7.517782711118523	2.1444489645785136e-4	0.0035379853580245067	0.8746111556120209
10548	C16orf72	0.5842403658979789	2.900685021620445	7.514026291024511	2.150679441167172e-4	0.0035443482048639124	0.8714013755928622
10922	MSANTD3	0.7405876725379903	4.116246499654284	7.507671033923268	2.161267524850441e-4	0.0035559585987379708	0.8659678284348988
3500	LAMTOR3	0.5203366451699998	2.2040862037061895	7.506940927279004	2.1624877152595792e-4	0.0035559585987379708	0.8653433588954051
1122	FAM53B	-0.7520100027283563	1.9454292915850377	-7.505380080605499	2.1650989185262678e-4	0.003556335748351563	0.8640081731632687
14012	TMEM131	0.9069356919196321	3.6727012249950914	7.501329319870608	2.1718924100344676e-4	0.003563574238925784	0.860541950962741
10613	FHL2	0.6105969516580094	4.998825314347495	7.497975134903035	2.177536103876769e-4	0.003568912356419763	0.8576705791649619
9625	LIG3	-0.48362955015850106	2.850674951272714	-7.496177152232704	2.1805682504597728e-4	0.0035699632179402273	0.8561309539889184
10557	PRKCSH	-0.5536016641856021	7.913012845184126	-7.493877620107631	2.184453245382256e-4	0.0035701408192342597	0.8541613901254781
111	TIGD5	-0.45456303011424604	2.0442338536569222	-7.493283122901077	2.1854589168710157e-4	0.0035701408192342597	0.8536521157744925
13758	VAV1	0.8645220404729164	2.287812224169732	7.481621515732585	2.2052933604522007e-4	0.0035986049360559355	0.8436552723350541
3654	ABHD11	-0.7308261483496761	4.606341460345224	-7.476625713998626	2.2138532013032895e-4	0.003606400636703224	0.8393685942028508
1493	PPIF	1.3688961780377547	7.5532279184330555	7.474806438459876	2.2169797769014515e-4	0.003606400636703224	0.8378069486731246
14883	UBE2M	-0.6478143306058328	6.403592953313096	-7.474610480693153	2.2173168471593057e-4	0.003606400636703224	0.8376387214647956
2366	POU2F3	-0.8134276135344101	0.7897459483552091	-7.472083270704378	2.2216691904366286e-4	0.0036095476259422523	0.8354688082997619
13131	CAPN10	-0.6773327013021846	1.2794618591708196	-7.462917595335266	2.237536282006282e-4	0.0036271264681794774	0.8275937384011733
5861	PRR15L	-0.5926334343683666	0.4414054070270243	-7.460941441172589	2.2409742156223098e-4	0.0036271264681794774	0.8258947668374397
4289	UTRN	-0.8429768525049908	2.4060733078277816	-7.459631164232886	2.243257040999988e-4	0.0036271264681794774	0.8247680633799419
10658	USP47	0.5645860117053147	3.124244647186862	7.457922194045623	2.2462384784488845e-4	0.0036271264681794774	0.8232982721216366
9755	CSF2RA	0.8154504643073072	1.4372951236566252	7.457199513457353	2.247500614138142e-4	0.0036271264681794774	0.8226766482503987
9661	LAMA5	-1.0117062468123459	3.6822771649760955	-7.456078362268563	2.2494602668987138e-4	0.0036271264681794774	0.8217121730454391
10801	CASP3	1.1760458519043118	3.8373273283147684	7.456015956931763	2.2495694020666465e-4	0.0036271264681794774	0.8216584849642619
8331	TRIO	0.6811705960426213	3.973326929166692	7.454670968288	2.2519230031494046e-4	0.0036271264681794774	0.8205012819093191
4330	DAGLA	-0.5599338503046914	0.39129896332620234	-7.450246568729034	2.2596851328415124e-4	0.0036345776390657378	0.8166933604475872
9861	NUP210	-0.9154859907449833	4.834481421625538	-7.449261430584131	2.2614176054464337e-4	0.0036345776390657378	0.8158452262488325
3538	SPRED3	0.7448040065341209	0.7483546202329618	7.442373156719041	2.27357383678265e-4	0.00365018612440879	0.8099122494748965
12872	SH3BP4	-0.9929501710858641	4.319866120762248	-7.439774488442907	2.278179258069686e-4	0.0036505806295781523	0.8076727661277783
10652	RAB38	0.6360054202944796	3.6222763025459557	7.4394756804894575	2.2787094948542214e-4	0.0036505806295781523	0.807415216540937
1990	AC104532.2	-1.2704666118650756	1.4558428363207665	-7.436303196054899	2.284347786317948e-4	0.003655690975081809	0.8046802366812305
9485	MVD	0.7070505473446911	4.056513289201391	7.432076885923793	2.291883741809279e-4	0.0036638239988173817	0.801035222946263
14498	TRIM7	-0.49109862099762286	0.4756046649569057	-7.428372173813835	2.2985129793688522e-4	0.0036672302143420294	0.7978386202516745
2210	ABL1	0.6467282006480257	3.864559802171279	7.427629993684516	2.2998436716041852e-4	0.0036672302143420294	0.7971980693452227
7610	CCDC3	0.6297531775758789	2.562498829879764	7.42677215201389	2.301382834933013e-4	0.0036672302143420294	0.7964576272561281
13237	FCGRT	0.919680464950348	1.7762086307046145	7.423698200290291	2.3069078673927171e-4	0.003672115284439303	0.7938037648675937
2333	KAAG1	-1.3136047172994179	2.0508200551236464	-7.420135361593198	2.31333056345208e-4	0.00367841732086294	0.790726662493956
5545	TMED3	-0.6588356710062073	3.851071659766903	-7.416487999860299	2.3199267787120062e-4	0.0036839848363384303	0.7875752642319487
9869	OST4	-0.5527526973324184	6.351128790622245	-7.41547277821028	2.3217666137529053e-4	0.0036839848363384303	0.7866978576674502
1224	WHSC1	-0.6723825552215015	4.364007603669487	-7.412995763330017	2.3262625756631403e-4	0.003687200267221481	0.7845566677521969
5375	IFI27L2	0.8802825139964523	4.388955119811097	7.4107179772583	2.3304056946235515e-4	0.00368951863936348	0.7825871614291984
12282	DNPEP	-0.654689102330499	4.322905486661647	-7.409476532490901	2.332667333439907e-4	0.00368951863936348	0.7815135203969739
1604	PCDHB6	-0.6407001390652317	0.705399605106598	-7.402301981917251	2.3457869601694201e-4	0.003706343397067684	0.7753057575848956
5008	MNS1	-0.6594598124697191	2.2910507320666094	-7.393053923111425	2.3628226992761171e-4	0.0037283385529757185	0.7672963867985523
2877	ALDOA	-0.6278173790866148	8.746462054794565	-7.392038364985088	2.3647020358100632e-4	0.0037283385529757185	0.7664163369382084
12930	ADCK2	0.6214823408078782	4.440472069606755	7.390456000908933	2.3676336733719966e-4	0.003728675736664085	0.7650449077409966
9448	CLEC3B	-2.278282680607478	2.225715574724827	-7.387447603888803	2.3732187614124056e-4	0.003728675736664085	0.762436856689364
3977	SLC14A2	1.5273224617138421	1.844369598351485	7.387074458136932	2.3739125539261872e-4	0.003728675736664085	0.7621133052105229
7968	ZNF141	-0.4651590349516359	1.035323904105678	-7.386540913178215	2.374904979952813e-4	0.003728675736664085	0.7616506489750847
2804	NUP214	0.6505709562390409	3.890183949701063	7.3831042416180805	2.3813087565500494e-4	0.0037321808039632916	0.7586699095475069
11917	IFI35	1.0526203882593705	4.374977728605973	7.382660685073461	2.382136699602851e-4	0.0037321808039632916	0.7582851128575712
2168	EPG5	1.125360644171229	3.507630833998445	7.379049960018192	2.3888887175707132e-4	0.0037362788997144804	0.755151989813152
3197	RPP25	-0.8208142919986843	3.2118316612655975	-7.378299384078446	2.390295027094579e-4	0.0037362788997144804	0.7545005324537453
396	SCRN1	0.47371555695884826	4.6676191561750855	7.377251759434081	2.392259479021528e-4	0.0037362788997144804	0.7535911601325047
3323	SCML1	0.6396333538456149	2.102951949948158	7.373663688499141	2.3990016200954137e-4	0.0037418155455768484	0.7504757716101267
8403	MAP2K7	-0.4978590230147173	4.03155029597334	-7.3721618702251375	2.401830037364627e-4	0.0037418155455768484	0.7491714189042593
13002	SLC29A3	-0.8579352798076902	0.8566693274994829	-7.371370122744382	2.4033226898454205e-4	0.0037418155455768484	0.7484836835627782
463	SEC16A	0.7005558866065891	4.06114742923671	7.366611514492693	2.4123162518679565e-4	0.0037479223599727485	0.7443489021726197
13839	C14orf132	-1.1527712790645062	0.6849801719049243	-7.364673793685584	2.4159894586111598e-4	0.0037479223599727485	0.7426645603021704
9508	B4GALT6	-0.8352596389720047	1.1331015845162433	-7.363155523848061	2.4188720004427323e-4	0.0037479223599727485	0.7413445603260556
7504	SGK223	-0.6357317644763181	2.8236403253176823	-7.362731286023049	0.00024196781471011014	0.0037479223599727485	0.7409756824221994
5274	CHKB	-0.7431676935882341	3.374049939327878	-7.362669367992373	2.4197958308309756e-4	0.0037479223599727485	0.7409218427414288
10599	ZNF425	0.6776491735392048	1.425433073376094	7.358260907816983	2.4281915272230832e-4	0.003757028776473353	0.7370875662536793
4226	PROCR	0.982808615572123	2.5387791186519464	7.356785071543123	2.431009608076939e-4	0.0037574952855276168	0.7358035189754997
14553	ZNF185	0.7424750009695327	6.147030862995122	7.352198685056714	2.439791073485513e-4	0.0037671686161543116	0.7318117603085756
4132	RAB19	0.9878792609045437	3.7586892071927314	7.339806992568248	2.46369878950357e-4	0.0038001535770741538	0.7210161613271069
6790	ARMC5	-0.6639546490773747	1.8350255388803518	-7.335892661057582	2.471306318516716e-4	0.0038067277128882703	0.7176028210417655
14124	DTWD2	-0.5584387249258943	1.142009431219969	-7.3340829771233835	2.474832509165381e-4	0.0038067277128882703	0.7160242386790294
13880	KIF3B	-0.4988301412968581	3.700698752091536	-7.333684589298009	2.4756095433758695e-4	0.0038067277128882703	0.7156766820606073
14362	SARS2	-0.721124506696905	3.5272708017771457	-7.32583691627144	2.4909729063561246e-4	0.00382641115893038	0.7088270724173178
1041	TRAM2	0.8047538099027909	4.075868782320911	7.320311824053799	0.00025018546223076537	0.0038385728055090763	0.7040009577226058
11213	FAM21C	0.5492236359634033	2.91071613251026	7.319209662778826	2.504031821422437e-4	0.0038385728055090763	0.7030378642970501
6057	MMEL1	0.5622455958127817	3.144969868097539	7.315186002726125	2.5119984935460435e-4	0.0038407089507151546	0.6995208645960407
12357	AMFR	-0.7074005497835341	5.157322138220606	-7.31479920631967	2.512765856038211e-4	0.0038407089507151546	0.699182688090545
7741	PCGF3	-0.5133535997040668	3.609201384313942	-7.314609547013648	2.513142217432661e-4	0.0038407089507151546	0.6990168632718152
8826	ZNF721	-0.6586699850568767	1.717795054950064	-7.311114031180209	2.5200902753461324e-4	0.003847389355950215	0.6959599822220106
12792	SH2D5	1.3975868282413177	2.450474973058187	7.30822433614673	2.5258506904064635e-4	0.0038522448067884484	0.6934319738342634
1151	SUV420H2	-0.44055414979946605	1.7967317032191965	-7.305091014007857	2.532113742408866e-4	0.0038569374454650684	0.6906898833862609
4340	BST1	-0.5282570426259466	0.3908981406008008	-7.3034907639130235	2.5353192419206124e-4	0.0038569374454650684	0.6892890622913619
11445	ATXN10	-0.7571080292002419	5.471992942319083	-7.301646450216135	2.539019375271467e-4	0.0038569374454650684	0.6876742741811732
6977	SOX9	-1.21688793775541	2.6449111407983263	-7.301526483808217	2.5392602698360206e-4	0.0038569374454650684	0.6875692257872803
13497	YARS2	-0.6531663347104488	3.9127846468260126	-7.3001178501716	2.5420907813441103e-4	0.003857312749618792	0.6863356496507613
5349	HMGB2	0.626275041697431	6.701901261267019	7.295259397853382	2.5518810207852255e-4	0.003865260687746924	0.6820794474220406
9903	ZDBF2	0.45651680843107245	1.1322551513405654	7.293989530869561	2.554447008581145e-4	0.003865260687746924	0.6809666003287109
10775	SBF1	-0.5023831868489586	4.780661422039407	-7.293525525282899	2.555385347021695e-4	0.003865260687746924	0.6805599288123148
6818	LRFN1	-1.4891857923506664	1.7945678127091413	-7.292389808249315	2.5576837180992304e-4	0.003865260687746924	0.6795644532096237
7420	CPA4	-1.2880788057166566	2.8023986440295023	-7.290174849139648	2.5621729589693384e-4	0.003868129873647239	0.6776226292847856
5533	HADH	0.4568812913408493	3.2140771816722067	7.279195266155633	2.584559334808719e-4	0.0038979853967706047	0.6679896747361678
3090	PAK1	0.6953124054840529	4.531184297639927	7.2778202278263855	2.5873786036785095e-4	0.0038982996903656735	0.6667824251739436
2581	AP1S2	0.5351573226665269	1.974205210536843	7.2688158691024665	2.605927366037215e-4	0.003922288457893312	0.6588720981018454
5539	SRD5A1	-0.7617637825782104	2.501647588409581	-7.266535726154258	2.6106484445422224e-4	0.003925437253319227	0.6568676917171619
1966	MAP3K12	0.4379310890300805	2.063430856318915	7.263115599624529	2.6177481850542223e-4	0.00393215273149342	0.6538601725616715
498	CLIP2	0.8645705186242325	3.6358245813112178	7.259089883544086	2.626133287665636e-4	0.003940661306073204	0.6503186046296214
13505	LYPD6B	-0.67994606274398	1.1810447967658242	-7.257864793613005	2.6286910862292624e-4	0.003940661306073204	0.6492405227804472
5852	TRHDE	-0.9075764754474023	0.8580610555667556	-7.254836054813264	2.63502683135963e-4	0.003946197153363153	0.6465745727776966
12216	HS3ST1	-0.5464488674990737	0.6889293301838607	-7.241910855560812	2.662261246932377e-4	0.003982988244283299	0.6351871171209904
17	TPBG	-1.0165230867500865	2.2147736968689458	-7.238442482118257	2.6696239247774804e-4	0.003990005487572829	0.6321284961915197
504	TMEM154	0.7969186313853678	1.710408051168651	7.234375050620367	2.6782878917508505e-4	0.003992814681685509	0.6285400307002007
13479	KLHL21	0.6876427760599939	2.9154586387611183	7.233653093990193	2.679829068524941e-4	0.003992814681685509	0.6279029131135214
970	ROR1	-1.669869677864159	1.986087177766159	-7.233277611261004	2.6806310196375615e-4	0.003992814681685509	0.6275715333829179
3775	FUT1	-0.4716559026345257	1.2351961740203752	-7.232543271232542	2.6822002047622836e-4	0.003992814681685509	0.6269234050924837
9668	RIPK4	-1.2718101204648644	2.244875518694154	-7.23114223116927	2.6851969446957554e-4	0.003993294380602821	0.6256866952235924
8507	CAMK2N2	1.0311577105482401	2.1607238385411036	7.225716158717888	2.696839075119885e-4	0.003999423362098618	0.6208951683990716
8638	AL035406.1	1.4209679587846265	4.023965684846255	7.225568179999891	2.697157382363527e-4	0.003999423362098618	0.6207644528450036
944	RBMXL1	-0.5691771107179873	1.9089444179064146	-7.224982995720588	2.69841655344954e-4	0.003999423362098618	0.6202475141614325
13130	IQCB1	0.4707372856142853	4.11400071880822	7.22423239116105	2.700032649518054e-4	0.003999423362098618	0.6195843957923728
5018	LMO1	-0.5249294604241075	0.34210149108839233	-7.222640883149525	2.703462913623615e-4	0.004000535655432527	0.6181781948249299
