gene_id	A2780_up	UWB_BRCAdef_up	PEO1_up
TRIM17	FALSE	TRUE	FALSE
UBXN11	FALSE	TRUE	FALSE
ADAMTS7	FALSE	TRUE	FALSE
ASB16	FALSE	TRUE	FALSE
KALRN	FALSE	TRUE	FALSE
H2AX	FALSE	TRUE	FALSE
ASGR1	FALSE	TRUE	FALSE
CTSF	FALSE	TRUE	FALSE
MROH1	FALSE	TRUE	FALSE
HLA-F-AS1	FALSE	TRUE	FALSE
HOXC13	FALSE	TRUE	FALSE
DEF6	FALSE	TRUE	TRUE
TICAM1	FALSE	TRUE	FALSE
ABHD15	FALSE	TRUE	FALSE
MED12L	FALSE	TRUE	FALSE
FBXW5	FALSE	TRUE	FALSE
GRN	FALSE	TRUE	FALSE
DNAJC4	FALSE	TRUE	FALSE
HCN2	FALSE	TRUE	TRUE
CRYBB2P1	FALSE	TRUE	FALSE
TJAP1	FALSE	TRUE	FALSE
MAD1L1	FALSE	TRUE	FALSE
OPRL1	FALSE	TRUE	FALSE
PIP5KL1	FALSE	TRUE	TRUE
NGEF	FALSE	TRUE	FALSE
MAPK8IP1	FALSE	TRUE	FALSE
TRIP6	FALSE	TRUE	FALSE
FBXL16	FALSE	TRUE	FALSE
PCNX3	FALSE	TRUE	FALSE
FLJ30679	FALSE	TRUE	FALSE
KLHL21	FALSE	TRUE	TRUE
PANK4	FALSE	TRUE	FALSE
TMEM99	FALSE	TRUE	FALSE
ALKBH5	FALSE	TRUE	FALSE
SPIN3	FALSE	TRUE	FALSE
RAI2	FALSE	TRUE	FALSE
FURIN	FALSE	TRUE	FALSE
RNF123	FALSE	TRUE	FALSE
PTOV1	FALSE	TRUE	FALSE
GABRB3	FALSE	TRUE	TRUE
SYDE1	FALSE	TRUE	TRUE
EPHB3	FALSE	TRUE	FALSE
ARAF	FALSE	TRUE	FALSE
CA3-AS1	FALSE	TRUE	FALSE
HIC2	FALSE	TRUE	FALSE
CHST2	FALSE	TRUE	TRUE
MFSD12	FALSE	TRUE	FALSE
HOXD13	FALSE	TRUE	FALSE
ATP7B	FALSE	TRUE	FALSE
MAFK	FALSE	TRUE	FALSE
SLC46A3	FALSE	TRUE	FALSE
C3orf62	FALSE	TRUE	FALSE
DUBR	FALSE	TRUE	FALSE
SIRT6	FALSE	TRUE	FALSE
HDAC2-AS2	FALSE	TRUE	FALSE
SUSD5	FALSE	TRUE	FALSE
DOCK2	FALSE	TRUE	FALSE
PNPLA2	FALSE	TRUE	FALSE
SLC27A1	FALSE	TRUE	FALSE
PARD6A	FALSE	TRUE	FALSE
APBA2	FALSE	TRUE	FALSE
PIEZO1	FALSE	TRUE	FALSE
PI4KAP1	FALSE	TRUE	FALSE
LOC650226	FALSE	TRUE	FALSE
UBE2S	FALSE	TRUE	FALSE
EBF4	FALSE	TRUE	FALSE
TSPO	FALSE	TRUE	FALSE
ARPC1B	FALSE	TRUE	FALSE
CCDC167	FALSE	TRUE	FALSE
LOC729218	FALSE	TRUE	FALSE
LIMK1	FALSE	TRUE	FALSE
TBC1D25	FALSE	TRUE	FALSE
PLEKHG4B	FALSE	TRUE	FALSE
PCSK1N	FALSE	TRUE	FALSE
EEF2KMT	FALSE	TRUE	FALSE
KCNH5	FALSE	TRUE	FALSE
ZBTB22	FALSE	TRUE	FALSE
SLC26A1	FALSE	TRUE	FALSE
SHKBP1	FALSE	TRUE	FALSE
STXBP4	FALSE	TRUE	FALSE
ABCC6	FALSE	TRUE	FALSE
MAP3K3	FALSE	TRUE	FALSE
PGF	FALSE	TRUE	FALSE
MYO1F	FALSE	TRUE	FALSE
GPR137	FALSE	TRUE	FALSE
SHH	FALSE	TRUE	FALSE
CELF5	FALSE	TRUE	FALSE
PIGQ	FALSE	TRUE	FALSE
ABCD1	FALSE	TRUE	FALSE
RAB3IL1	FALSE	TRUE	FALSE
MYORG	FALSE	TRUE	FALSE
CCDC183	FALSE	TRUE	FALSE
GNB2	FALSE	TRUE	FALSE
BCL11B	FALSE	TRUE	FALSE
TMUB1	FALSE	TRUE	FALSE
ZNF668	FALSE	TRUE	FALSE
HAPLN3	FALSE	TRUE	FALSE
UPF1	FALSE	TRUE	FALSE
PRDM13	FALSE	TRUE	FALSE
RABAC1	FALSE	TRUE	FALSE
LOC108783654	FALSE	TRUE	FALSE
TFPT	FALSE	TRUE	FALSE
NAGPA	FALSE	TRUE	FALSE
CDC34	FALSE	TRUE	FALSE
IMPA2	FALSE	TRUE	FALSE
ZBTB12	FALSE	TRUE	FALSE
VPS9D1-AS1	FALSE	TRUE	FALSE
GAS2L1	FALSE	TRUE	FALSE
HES4	FALSE	TRUE	FALSE
PI4KAP2	FALSE	TRUE	FALSE
B4GALNT1	FALSE	TRUE	FALSE
SPINDOC	FALSE	TRUE	FALSE
LOC100128966	FALSE	TRUE	FALSE
WHRN	FALSE	TRUE	FALSE
LZTS2	FALSE	TRUE	FALSE
SLC22A31	FALSE	TRUE	FALSE
LINC01124	FALSE	TRUE	FALSE
B3GAT3	FALSE	TRUE	FALSE
RCAN3	FALSE	TRUE	FALSE
ABHD8	FALSE	TRUE	TRUE
CHST12	FALSE	TRUE	FALSE
BORCS6	FALSE	TRUE	FALSE
DGCR5	FALSE	TRUE	FALSE
USP35	FALSE	TRUE	FALSE
TBC1D32	FALSE	TRUE	FALSE
ZSWIM4	FALSE	TRUE	FALSE
SLC6A17	FALSE	TRUE	FALSE
NPTX2	FALSE	TRUE	FALSE
RIMS4	FALSE	TRUE	FALSE
ZNF524	FALSE	TRUE	FALSE
ASRGL1	FALSE	TRUE	FALSE
HCFC1R1	FALSE	TRUE	FALSE
NIBAN2	FALSE	TRUE	FALSE
PHOSPHO2	FALSE	TRUE	FALSE
ZNF707	FALSE	TRUE	FALSE
GSTT1	FALSE	TRUE	FALSE
DDIT4L	FALSE	TRUE	FALSE
ATP10A	FALSE	TRUE	FALSE
DENND5B	FALSE	TRUE	FALSE
NPTX1	FALSE	TRUE	FALSE
ZNF511	FALSE	TRUE	FALSE
WDR24	FALSE	TRUE	FALSE
MAFG-DT	FALSE	TRUE	FALSE
ARSK	FALSE	TRUE	FALSE
FN3K	FALSE	TRUE	FALSE
STK16	FALSE	TRUE	FALSE
FUT1	FALSE	TRUE	FALSE
JOSD2	FALSE	TRUE	FALSE
YJU2	FALSE	TRUE	FALSE
GPC2	FALSE	TRUE	FALSE
PRELID2	FALSE	TRUE	FALSE
GYPC	FALSE	TRUE	FALSE
HSPA12A	FALSE	TRUE	FALSE
SIL1	FALSE	TRUE	FALSE
CDR2L	FALSE	TRUE	FALSE
LINC00174	FALSE	TRUE	FALSE
SNHG7	FALSE	TRUE	FALSE
RNF227	FALSE	TRUE	FALSE
C6orf226	FALSE	TRUE	FALSE
ZNF593	FALSE	TRUE	FALSE
PHLDB3	FALSE	TRUE	FALSE
PRR7-AS1	FALSE	TRUE	FALSE
MIR4453HG	FALSE	TRUE	FALSE
RRAS	FALSE	TRUE	FALSE
CAMKK1	FALSE	TRUE	FALSE
CKMT2-AS1	FALSE	TRUE	FALSE
FGF9	FALSE	TRUE	FALSE
CEP170B	FALSE	TRUE	FALSE
METRN	FALSE	TRUE	FALSE
TMEM175	FALSE	TRUE	FALSE
TCEA2	FALSE	TRUE	FALSE
HCN3	FALSE	TRUE	FALSE
ZNF837	FALSE	TRUE	FALSE
RRP7BP	FALSE	TRUE	FALSE
TNFRSF14	FALSE	TRUE	FALSE
ZNF865	FALSE	TRUE	FALSE
ZFPM2	FALSE	TRUE	FALSE
ARHGAP45	FALSE	TRUE	FALSE
MBD3	FALSE	TRUE	FALSE
CCDC102A	FALSE	TRUE	FALSE
CCDC12	FALSE	TRUE	FALSE
VASH1	FALSE	TRUE	FALSE
MAPK8IP3	FALSE	TRUE	FALSE
C19orf71	FALSE	TRUE	FALSE
GLI4	FALSE	TRUE	FALSE
HYAL2	FALSE	TRUE	FALSE
CHCHD6	FALSE	TRUE	FALSE
SLC2A8	FALSE	TRUE	FALSE
MNX1	FALSE	TRUE	TRUE
NFATC1	FALSE	TRUE	FALSE
COL18A1	FALSE	TRUE	FALSE
SYN3	FALSE	TRUE	FALSE
LINC00899	FALSE	TRUE	FALSE
SLIT1	FALSE	TRUE	FALSE
SPAG4	FALSE	TRUE	FALSE
HHIP-AS1	FALSE	TRUE	FALSE
LIMS2	FALSE	TRUE	FALSE
PRCD	FALSE	TRUE	FALSE
LOC105373878	FALSE	TRUE	FALSE
ATP5F1D	FALSE	TRUE	FALSE
GAA	FALSE	TRUE	FALSE
PARM1	FALSE	TRUE	FALSE
LOC100287042	FALSE	TRUE	FALSE
SLC27A4	FALSE	TRUE	FALSE
E4F1	FALSE	TRUE	FALSE
SGSH	FALSE	TRUE	FALSE
IL27RA	FALSE	TRUE	TRUE
FOXL2NB	FALSE	TRUE	FALSE
TSR3	FALSE	TRUE	FALSE
MHENCR	FALSE	TRUE	FALSE
LOC106699570	FALSE	TRUE	FALSE
GADD45G	FALSE	TRUE	FALSE
TUB	FALSE	TRUE	FALSE
SMIM29	FALSE	TRUE	FALSE
FAM174C	FALSE	TRUE	FALSE
GSG1L	FALSE	TRUE	FALSE
ADAMTSL5	FALSE	TRUE	TRUE
PRICKLE4	FALSE	TRUE	FALSE
ERICH5	FALSE	TRUE	FALSE
ELOB	FALSE	TRUE	FALSE
DVL1	FALSE	TRUE	FALSE
PRADC1	FALSE	TRUE	FALSE
DST-AS1	FALSE	TRUE	FALSE
SLC22A4	FALSE	TRUE	FALSE
FGD5	FALSE	TRUE	FALSE
MPG	FALSE	TRUE	FALSE
NXPH4	FALSE	TRUE	FALSE
R3HDM4	FALSE	TRUE	FALSE
NCKAP5L	FALSE	TRUE	FALSE
MALINC1	FALSE	TRUE	FALSE
ZNF205	FALSE	TRUE	FALSE
PLAAT3	FALSE	TRUE	FALSE
SH3RF3-AS1	FALSE	TRUE	FALSE
BOP1	FALSE	TRUE	FALSE
LOC646471	FALSE	TRUE	FALSE
PCDHB2	FALSE	TRUE	FALSE
GPC3	FALSE	TRUE	FALSE
APC2	FALSE	TRUE	FALSE
RASD1	FALSE	TRUE	FALSE
RAB6B	FALSE	TRUE	TRUE
REEP4	FALSE	TRUE	FALSE
HOMER2	FALSE	TRUE	FALSE
LOC100652758	FALSE	TRUE	FALSE
MAST3	FALSE	TRUE	FALSE
WDR86-AS1	FALSE	TRUE	FALSE
RAB11B-AS1	FALSE	TRUE	FALSE
KIF7	FALSE	TRUE	FALSE
IL11RA	FALSE	TRUE	FALSE
SPSB2	FALSE	TRUE	FALSE
MTUS2	FALSE	TRUE	FALSE
COMT	FALSE	TRUE	FALSE
TRPV1	FALSE	TRUE	FALSE
SIGLEC10	FALSE	TRUE	FALSE
ZNRD2	FALSE	TRUE	FALSE
SNX8	FALSE	TRUE	FALSE
LOC100507437	FALSE	TRUE	FALSE
LILRA6	FALSE	TRUE	FALSE
SPOCK1	FALSE	TRUE	FALSE
POLR2J	FALSE	TRUE	FALSE
CADM4	FALSE	TRUE	TRUE
TMEM255B	FALSE	TRUE	FALSE
GPR132	FALSE	TRUE	FALSE
C2orf72	FALSE	TRUE	FALSE
SAP30L-AS1	FALSE	TRUE	FALSE
COL5A2	FALSE	TRUE	FALSE
CFAP410	FALSE	TRUE	FALSE
CAPN15	FALSE	TRUE	FALSE
TSPAN33	FALSE	TRUE	FALSE
EPHB6	FALSE	TRUE	FALSE
BRD1	FALSE	TRUE	FALSE
SEPTIN3	FALSE	TRUE	FALSE
PCSK7	FALSE	TRUE	FALSE
GIPC1	FALSE	TRUE	FALSE
ARMC7	FALSE	TRUE	FALSE
PLEKHH1	FALSE	TRUE	FALSE
HOXA13	FALSE	TRUE	FALSE
KCNK13	FALSE	TRUE	FALSE
SPTB	FALSE	TRUE	FALSE
LAMC3	FALSE	TRUE	FALSE
TMEM191C	FALSE	TRUE	FALSE
ZNF433-AS1	FALSE	TRUE	FALSE
CRIP2	FALSE	TRUE	FALSE
PRR12	FALSE	TRUE	FALSE
SP9	FALSE	TRUE	FALSE
SLC29A4	FALSE	TRUE	FALSE
DACT1	FALSE	TRUE	FALSE
AP1S2	FALSE	TRUE	FALSE
CORO7	FALSE	TRUE	FALSE
SMIM3	FALSE	TRUE	FALSE
SH3BP5	FALSE	TRUE	FALSE
AATBC	FALSE	TRUE	FALSE
BOC	FALSE	TRUE	FALSE
IER5L	FALSE	TRUE	FALSE
EFEMP2	FALSE	TRUE	FALSE
CROCCP3	FALSE	TRUE	FALSE
ALOX12	FALSE	TRUE	FALSE
ALKBH4	FALSE	TRUE	FALSE
SMIM4	FALSE	TRUE	FALSE
AJM1	FALSE	TRUE	FALSE
FAM169A	FALSE	TRUE	FALSE
LOC729737	FALSE	TRUE	FALSE
ST6GALNAC4	FALSE	TRUE	FALSE
EPS8L1	FALSE	TRUE	FALSE
C2orf81	FALSE	TRUE	FALSE
GLYCTK	FALSE	TRUE	FALSE
LOC257396	FALSE	TRUE	FALSE
ANO7	FALSE	TRUE	FALSE
FAM53B	FALSE	TRUE	FALSE
SMDT1	FALSE	TRUE	FALSE
PAK3	FALSE	TRUE	FALSE
TXNDC5	FALSE	TRUE	FALSE
LRRC37A2	FALSE	TRUE	FALSE
THOC6	FALSE	TRUE	FALSE
TBC1D8-AS1	FALSE	TRUE	FALSE
NOC4L	FALSE	TRUE	FALSE
MORN2	FALSE	TRUE	FALSE
MTG1	FALSE	TRUE	FALSE
LRRC6	FALSE	TRUE	FALSE
SYTL1	FALSE	TRUE	FALSE
TMCC1-AS1	FALSE	TRUE	FALSE
SYNGAP1	FALSE	TRUE	FALSE
MON1A	FALSE	TRUE	FALSE
PTPRE	FALSE	TRUE	FALSE
SPATA6	FALSE	TRUE	FALSE
GPC6	FALSE	TRUE	FALSE
NEB	FALSE	TRUE	FALSE
CYB561D2	FALSE	TRUE	FALSE
SMOC2	FALSE	TRUE	FALSE
SNORD104	FALSE	TRUE	FALSE
ADAM19	FALSE	TRUE	FALSE
SMPD3	FALSE	TRUE	FALSE
HSD17B14	FALSE	TRUE	FALSE
KLF12	FALSE	TRUE	FALSE
VIM-AS1	FALSE	TRUE	FALSE
DPP7	FALSE	TRUE	FALSE
E2F2	FALSE	TRUE	FALSE
ANTKMT	FALSE	TRUE	FALSE
CLIC3	FALSE	TRUE	FALSE
NDUFA11	FALSE	TRUE	FALSE
PPP1R14B-AS1	FALSE	TRUE	FALSE
NOVA2	FALSE	TRUE	FALSE
H1FX-AS1	FALSE	TRUE	FALSE
SLC4A2	FALSE	TRUE	FALSE
ATPAF2	FALSE	TRUE	FALSE
FAM86EP	FALSE	TRUE	FALSE
LRGUK	FALSE	TRUE	FALSE
NCOR2	FALSE	TRUE	FALSE
ZNHIT2	FALSE	TRUE	FALSE
FBXL14	FALSE	TRUE	FALSE
TMEM45A	FALSE	TRUE	FALSE
MTLN	FALSE	TRUE	FALSE
HERC2P9	FALSE	TRUE	FALSE
RHOG	FALSE	TRUE	FALSE
LINC02021	FALSE	TRUE	FALSE
CORO1B	FALSE	TRUE	FALSE
ZFPM1	FALSE	TRUE	FALSE
PCSK4	FALSE	TRUE	FALSE
PEMT	FALSE	TRUE	FALSE
SPHK2	FALSE	TRUE	FALSE
LCN12	FALSE	TRUE	FALSE
PROB1	FALSE	TRUE	FALSE
CACNA1B	FALSE	TRUE	FALSE
RTN4R	FALSE	TRUE	FALSE
C17orf100	FALSE	TRUE	FALSE
CYYR1	FALSE	TRUE	FALSE
HSPBP1	FALSE	TRUE	FALSE
JMJD7	FALSE	TRUE	FALSE
ADGRB2	FALSE	TRUE	FALSE
GRAMD1B	FALSE	TRUE	FALSE
B3GAT1	FALSE	TRUE	FALSE
CRACR2B	FALSE	TRUE	FALSE
GPRC5D-AS1	FALSE	TRUE	FALSE
WASH7P	FALSE	TRUE	FALSE
LOC105374952	FALSE	TRUE	FALSE
KCNQ1	FALSE	TRUE	FALSE
MAP3K10	FALSE	TRUE	FALSE
CA10	FALSE	TRUE	FALSE
HSF1	FALSE	TRUE	FALSE
SDHAP3	FALSE	TRUE	FALSE
ADAMTS17	FALSE	TRUE	FALSE
LRFN1	FALSE	TRUE	FALSE
ARID5A	FALSE	TRUE	FALSE
LRWD1	FALSE	TRUE	FALSE
DLX6-AS1	FALSE	TRUE	FALSE
OBSCN-AS1	FALSE	TRUE	FALSE
TAPT1-AS1	FALSE	TRUE	FALSE
INPP5E	FALSE	TRUE	FALSE
TSPAN4	FALSE	TRUE	FALSE
SNHG25	FALSE	TRUE	FALSE
FCGRT	FALSE	TRUE	TRUE
IKZF1	FALSE	TRUE	FALSE
TENM2	FALSE	TRUE	FALSE
CPSF1	FALSE	TRUE	FALSE
DAAM2	FALSE	TRUE	FALSE
RGMB-AS1	FALSE	TRUE	FALSE
C15orf62	FALSE	TRUE	FALSE
FAM201A	FALSE	TRUE	FALSE
DNAAF3	FALSE	TRUE	FALSE
MAP1S	FALSE	TRUE	FALSE
SIVA1	FALSE	TRUE	FALSE
UNC80	FALSE	TRUE	FALSE
C17orf97	FALSE	TRUE	FALSE
FKBP8	FALSE	TRUE	FALSE
LMNTD2	FALSE	TRUE	FALSE
ARHGAP33	FALSE	TRUE	FALSE
L3MBTL1	FALSE	TRUE	FALSE
KDM4B	FALSE	TRUE	FALSE
PRR5	FALSE	TRUE	FALSE
MAPK12	FALSE	TRUE	FALSE
PICART1	FALSE	TRUE	FALSE
RAB43	FALSE	TRUE	FALSE
PDCD6IPP2	FALSE	TRUE	FALSE
SRSF12	FALSE	TRUE	FALSE
MIEF2	FALSE	TRUE	FALSE
SLC6A9	FALSE	TRUE	FALSE
REEP2	FALSE	TRUE	FALSE
H2BC9	FALSE	TRUE	FALSE
MED25	FALSE	TRUE	FALSE
RPL18A	FALSE	TRUE	FALSE
LINC00239	FALSE	TRUE	FALSE
LPP-AS2	FALSE	TRUE	FALSE
FAM71F2	FALSE	TRUE	FALSE
IDUA	FALSE	TRUE	FALSE
INAFM1	FALSE	TRUE	FALSE
LUCAT1	FALSE	TRUE	FALSE
LINC01137	FALSE	TRUE	FALSE
SULT4A1	FALSE	TRUE	FALSE
COPE	FALSE	TRUE	FALSE
GBX2	FALSE	TRUE	FALSE
KCNJ2-AS1	FALSE	TRUE	FALSE
SIK1	FALSE	TRUE	FALSE
DYRK1B	FALSE	TRUE	FALSE
TEX45	FALSE	TRUE	FALSE
PRSS53	FALSE	TRUE	FALSE
BBC3	FALSE	TRUE	FALSE
PIAS4	FALSE	TRUE	FALSE
ECI1	FALSE	TRUE	FALSE
MICA-AS1	FALSE	TRUE	FALSE
EXD3	FALSE	TRUE	TRUE
DLX2	FALSE	TRUE	FALSE
ZNF598	FALSE	TRUE	FALSE
AGAP2-AS1	FALSE	TRUE	FALSE
TMEM160	FALSE	TRUE	FALSE
ZNF682	FALSE	TRUE	FALSE
RARA	FALSE	TRUE	FALSE
SCOC-AS1	FALSE	TRUE	FALSE
MSH4	FALSE	TRUE	FALSE
UCKL1-AS1	FALSE	TRUE	FALSE
PIK3CD-AS2	FALSE	TRUE	FALSE
SLC9A3R2	FALSE	TRUE	FALSE
GARS-DT	FALSE	TRUE	FALSE
KMT2E-AS1	FALSE	TRUE	FALSE
TEDC2	FALSE	TRUE	FALSE
FBF1	FALSE	TRUE	FALSE
NDRG2	FALSE	TRUE	FALSE
SYNPO	FALSE	TRUE	FALSE
HBQ1	FALSE	TRUE	FALSE
GPR135	FALSE	TRUE	FALSE
BMP8A	FALSE	TRUE	FALSE
TNFAIP8L3	FALSE	TRUE	FALSE
DERL3	FALSE	TRUE	FALSE
TMEM74B	FALSE	TRUE	FALSE
SHF	FALSE	TRUE	FALSE
LINC01671	FALSE	TRUE	FALSE
CAMK2N2	FALSE	TRUE	TRUE
NRG2	FALSE	TRUE	FALSE
ZNF763	FALSE	TRUE	FALSE
GAB1	FALSE	TRUE	FALSE
LINC02014	FALSE	TRUE	FALSE
CCKBR	FALSE	TRUE	FALSE
ANKDD1A	FALSE	TRUE	FALSE
CDHR1	FALSE	TRUE	FALSE
AMZ1	FALSE	TRUE	FALSE
LOC100128340	FALSE	TRUE	FALSE
LOC105371267	FALSE	TRUE	FALSE
SMAD6	FALSE	TRUE	FALSE
CLBA1	FALSE	TRUE	FALSE
ZSCAN16-AS1	FALSE	TRUE	FALSE
LOC100288748	FALSE	TRUE	FALSE
PIK3R5	FALSE	TRUE	FALSE
DPYSL5	FALSE	TRUE	FALSE
TAS2R5	FALSE	TRUE	FALSE
SPRY4-IT1	FALSE	TRUE	FALSE
ZNF70	FALSE	TRUE	FALSE
ITGA9	FALSE	TRUE	FALSE
HECW2	FALSE	TRUE	FALSE
OGFOD2	FALSE	TRUE	FALSE
LINC01530	FALSE	TRUE	FALSE
PRKRIP1	FALSE	TRUE	FALSE
PLCB2	FALSE	TRUE	FALSE
PPP1R37	FALSE	TRUE	FALSE
YTHDF3-AS1	FALSE	TRUE	FALSE
CAPS	FALSE	TRUE	FALSE
SHC3	FALSE	TRUE	FALSE
PIP5K1B	FALSE	TRUE	FALSE
DPF1	FALSE	TRUE	FALSE
ARRDC3-AS1	FALSE	TRUE	FALSE
KDM8	FALSE	TRUE	FALSE
SAP25	FALSE	TRUE	FALSE
TRPM2-AS	FALSE	TRUE	FALSE
ZNF653	FALSE	TRUE	FALSE
PCDHA3	FALSE	TRUE	FALSE
R3HCC1	FALSE	TRUE	FALSE
LOC100653233	FALSE	TRUE	FALSE
NFKBIL1	FALSE	TRUE	FALSE
ACAP1	FALSE	TRUE	FALSE
RHPN1	FALSE	TRUE	FALSE
ADARB2	FALSE	TRUE	FALSE
ATP2A1-AS1	FALSE	TRUE	FALSE
FMC1	FALSE	TRUE	FALSE
FNTB	FALSE	TRUE	FALSE
ZBTB42	FALSE	TRUE	FALSE
DUSP8	FALSE	TRUE	FALSE
TMEM91	FALSE	TRUE	FALSE
ALG1L2	FALSE	TRUE	FALSE
TMEM86B	FALSE	TRUE	FALSE
ZNF213-AS1	FALSE	TRUE	FALSE
FLYWCH2	FALSE	TRUE	FALSE
DNAJC28	FALSE	TRUE	FALSE
ZNF433	FALSE	TRUE	FALSE
C1QTNF2	FALSE	TRUE	FALSE
LOC101928069	FALSE	TRUE	FALSE
TTN-AS1	FALSE	TRUE	FALSE
EMILIN1	FALSE	TRUE	FALSE
ATP8B3	FALSE	TRUE	FALSE
ANGPTL6	FALSE	TRUE	TRUE
TWIST2	FALSE	TRUE	FALSE
TMC6	FALSE	TRUE	FALSE
PRRT3	FALSE	TRUE	FALSE
LINC00680	FALSE	TRUE	FALSE
LINC02610	FALSE	TRUE	FALSE
KIF17	FALSE	TRUE	TRUE
RUNX1T1	FALSE	TRUE	FALSE
YBEY	FALSE	TRUE	FALSE
SNORD139	FALSE	TRUE	FALSE
NTF3	FALSE	TRUE	FALSE
ZNF688	FALSE	TRUE	FALSE
LINC01234	FALSE	TRUE	FALSE
CARMIL2	FALSE	TRUE	FALSE
ENDOG	FALSE	TRUE	FALSE
CFAP70	FALSE	TRUE	FALSE
TNRC6C	FALSE	TRUE	FALSE
C9orf16	FALSE	TRUE	FALSE
LOC102723672	FALSE	TRUE	FALSE
CPNE7	FALSE	TRUE	FALSE
DNLZ	FALSE	TRUE	TRUE
ROCK1P1	FALSE	TRUE	FALSE
CHMP3	FALSE	TRUE	FALSE
SPATA24	FALSE	TRUE	FALSE
SEC14L4	FALSE	TRUE	FALSE
KHK	FALSE	TRUE	FALSE
SIX5	FALSE	TRUE	FALSE
LINC01776	FALSE	TRUE	FALSE
KCNC3	FALSE	TRUE	FALSE
ZFP2	FALSE	TRUE	FALSE
THAP3	FALSE	TRUE	FALSE
CROCC	FALSE	TRUE	FALSE
PRKAR2A-AS1	FALSE	TRUE	FALSE
SLC25A53	FALSE	TRUE	FALSE
ASAP3	FALSE	TRUE	TRUE
LINC01560	FALSE	TRUE	FALSE
LOC730234	FALSE	TRUE	FALSE
BSG	FALSE	TRUE	FALSE
PIK3R6	FALSE	TRUE	FALSE
LINC01521	FALSE	TRUE	FALSE
SLC5A4-AS1	FALSE	TRUE	FALSE
NUBP1	FALSE	TRUE	FALSE
LINC01559	FALSE	TRUE	FALSE
ADAMTS14	FALSE	TRUE	FALSE
DAGLA	FALSE	TRUE	FALSE
FAM222A	FALSE	TRUE	FALSE
FCSK	FALSE	TRUE	FALSE
TXK	FALSE	TRUE	FALSE
KIAA0319	FALSE	TRUE	FALSE
GPAA1	FALSE	TRUE	FALSE
ZNF345	FALSE	TRUE	FALSE
C5orf46	FALSE	TRUE	FALSE
CITED4	FALSE	TRUE	FALSE
LOC283028	FALSE	TRUE	FALSE
HOXB8	FALSE	TRUE	FALSE
H3C10	FALSE	TRUE	FALSE
APCDD1	FALSE	TRUE	FALSE
BANP	FALSE	TRUE	FALSE
TIE1	FALSE	TRUE	FALSE
ZDHHC11B	FALSE	TRUE	FALSE
NKAIN4	FALSE	TRUE	FALSE
BOLA2B	FALSE	TRUE	FALSE
ARID3A	FALSE	TRUE	FALSE
BTBD9	FALSE	TRUE	FALSE
RALY-AS1	FALSE	TRUE	FALSE
ZNF786	FALSE	TRUE	FALSE
LINC00858	FALSE	TRUE	FALSE
H2AC8	FALSE	TRUE	FALSE
LOC155060	FALSE	TRUE	FALSE
IQUB	FALSE	TRUE	FALSE
TEX15	FALSE	TRUE	FALSE
KIAA1671-AS1	FALSE	TRUE	FALSE
PPAN	FALSE	TRUE	FALSE
C8orf58	FALSE	TRUE	FALSE
FLRT1	FALSE	TRUE	FALSE
ZDHHC1	FALSE	TRUE	FALSE
RGMA	FALSE	TRUE	FALSE
H2BC8	FALSE	TRUE	FALSE
TMEM9B-AS1	FALSE	TRUE	FALSE
TNK2-AS1	FALSE	TRUE	FALSE
CTBP1-AS	FALSE	TRUE	FALSE
PCDH9	FALSE	TRUE	FALSE
ZNF296	FALSE	TRUE	FALSE
ISG15	FALSE	TRUE	FALSE
CDH11	FALSE	TRUE	FALSE
CRABP1	FALSE	TRUE	FALSE
URAHP	FALSE	TRUE	FALSE
CDPF1	FALSE	TRUE	FALSE
SDSL	FALSE	TRUE	FALSE
LOC100996842	FALSE	TRUE	FALSE
SYT5	FALSE	TRUE	FALSE
EPB41L4A-DT	FALSE	TRUE	FALSE
MASP2	FALSE	TRUE	FALSE
WASH3P	FALSE	TRUE	FALSE
KCTD16	FALSE	TRUE	FALSE
IQSEC2	FALSE	TRUE	FALSE
FZD2	FALSE	TRUE	FALSE
COLEC12	FALSE	TRUE	FALSE
LINC01963	FALSE	TRUE	FALSE
AK8	FALSE	TRUE	FALSE
FUT8-AS1	FALSE	TRUE	FALSE
ESYT3	FALSE	TRUE	FALSE
SLC23A3	FALSE	TRUE	FALSE
TEPSIN	FALSE	TRUE	FALSE
FRS3	FALSE	TRUE	FALSE
C16orf71	FALSE	TRUE	FALSE
LINC01366	FALSE	TRUE	FALSE
WDFY4	FALSE	TRUE	FALSE
RILP	FALSE	TRUE	FALSE
MAMDC4	FALSE	TRUE	FALSE
ITGAM	FALSE	TRUE	TRUE
CA5BP1	FALSE	TRUE	FALSE
FAM78A	FALSE	TRUE	FALSE
IL32	FALSE	FALSE	TRUE
FLNC	FALSE	FALSE	TRUE
ASB7	FALSE	FALSE	TRUE
SMTN	FALSE	FALSE	TRUE
VWA3B	FALSE	FALSE	TRUE
FAM101A	FALSE	FALSE	TRUE
CLIC4	FALSE	FALSE	TRUE
CCDC80	FALSE	FALSE	TRUE
MEOX1	FALSE	FALSE	TRUE
RAP1GAP2	FALSE	FALSE	TRUE
TRAF1	FALSE	FALSE	TRUE
ABCC9	FALSE	FALSE	TRUE
ALPK2	FALSE	FALSE	TRUE
ANKRD13A	FALSE	FALSE	TRUE
MFAP3L	FALSE	FALSE	TRUE
COL9A2	FALSE	FALSE	TRUE
