gene	PEO1_Adherent_1.tpm	PEO1_Adherent_2.tpm	PEO1_Clone10.tpm	PEO1_Clone18.tpm	PEO1_Clone4.tpm	PEO1_Clone5.tpm
HTR2A	NaN	NaN	NaN	NaN	NaN	0.00631549644537884
EML3	5.79794340632079	4.91819980546711	6.5010214591752	5.52373187768541	6.06963133820098	5.62374877742029
DLK2	0.396033844377158	0.426868294265742	0.378995763007978	0.576707533493158	0.518788557897153	0.423667649042421
HMGN1	88.6620823922537	92.061060255182	88.8268608296456	100.787887100321	99.4774504814735	95.8039571202069
IDNK	1.0904868947446	0.402102945465057	1.39719847991441	0.897767510066642	1.20659282820272	1.66982881930307
ZMAT3	0.837855651333887	0.712070830978293	0.476851988260913	0.442524584780628	0.573470260667092	0.469460014830894
GNG3	0.370377648702698	0.32303702777886	0.388256666278214	0.648120203968256	0.43401329637365	0.494005005967269
TRAK1	7.02280170443555	5.7438199820794	8.03261777829057	7.7610803790646	7.78878084724513	8.24556889172044
IGJ	0.132332847401068	0.0784310621499125	NaN	0.00853273457175272	NaN	NaN
SPG11	4.20390878363057	4.66718946072428	3.93987085329333	3.3782401176033	3.91028700321862	3.7977154626352
ZNF561	6.27720608823211	6.39255188845927	5.56047338402678	5.18638255354528	5.62665543790206	6.12744931652562
MED20	4.80319223900173	5.83232403247011	5.18556594097325	6.13966417861072	5.92785216973723	6.1345945114126
VPS35	19.9172057089321	19.2706427561677	12.7954010811036	8.84674329223018	9.42944292569311	8.86994547376828
RP11-77K12.7	0.660746533486609	0.88810523324089	0.24129821232464	0.449898743397244	0.415401590130415	4.17787963908354
PKD2L1	NaN	NaN	NaN	0.206231510759284	NaN	NaN
RBPJ	18.255814155002	20.5313703134047	20.8591007331767	19.69551745414	18.6997231158483	21.678543382586
MAK	0.089173077763523	0.189711078216589	0.29125966439548	0.224560818628222	0.148317074182325	0.187148292045156
EED	12.4742034652917	12.0783328336895	15.1004552577772	16.3882342323329	16.0975278271917	13.5680814420197
BNIP1	3.57967180911091	4.122714006615	3.60849311377293	3.23223374158685	4.22745716765424	3.42203854161657
MAN2B1	30.4721579040095	28.8639473668862	20.9740580387582	18.8898629912684	16.6582015291404	15.9201284690793
ZNF354C	1.85392460186664	1.92324043647152	1.71238228458389	1.76893001907399	1.91947094985127	2.03156716915439
C6orf15	0.0636640719823394	0.0133264105940578	0.0123207303611349	NaN	NaN	0.0133635668470037
C6orf89	4.79698750417029	4.61631900137083	5.62543023801497	5.32208508828058	5.89818170011505	5.65541403380378
ABCA4	2.10493268836747	1.74853841004838	0.191507144867947	0.110378615599392	0.281738710376575	0.13195304143388
TAX1BP3	48.7716354119044	47.6933556895208	57.8341391150878	63.6750762907308	62.6716201147624	61.9719302492783
ZFP92	1.43392017067581	1.23358637060469	2.66465538839545	2.59408069684943	3.80535384617061	2.73627830029311
CCNE2	5.27707994958672	4.46254177730605	5.51370175002367	5.31729130964086	4.96171521667504	6.01819610224832
POLR2B	34.7667082376345	36.1647672233289	30.7090656969425	32.7762318505835	29.5257783952136	35.1626641777563
HDAC1	27.4724522667819	23.8797343447105	35.4959916237396	32.0214895209546	31.6912359137843	33.0830061197641
POF1B	2.27604630568234	2.20693699081519	1.82508096044927	1.35486748011584	1.18416113413993	0.959674770966678
LAYN	4.3641656336332	3.68529757672503	5.18451343239468	7.35269086563251	5.66964518370446	6.69305694304926
GJC2	0.697863815349879	0.600196460729831	0.217263418624151	0.191097275459378	0.122978591190084	0.112943590719154
SLC25A20	1.80217694178119	2.11907304552999	1.85342525072296	2.02998938450376	2.94203215343213	2.05655621369367
TMEM251	4.846249080333	4.27796370509877	2.7560171185574	3.9248953747287	2.77337195610311	3.70485065761481
FIGN	0.683350837912773	0.730886088126074	1.00565685575776	1.07288338291048	1.29805021098329	1.39023464760994
PTPN9	8.03172017481153	7.02099128052639	9.41853249484408	9.76828308880079	9.73829783591345	9.36764128488324
VDAC3	50.2549853606216	52.2002209132167	40.6372998226957	97.4558478587471	45.2083588097901	68.922093322658
MYRF	0.0811922403217162	0.0763126309357828	0.132637067029741	0.0597786501808113	0.0788818257611282	0.0529098257757294
RPAP2	1.30683011647726	1.467516364697	1.3040648044524	1.35185269226755	1.60554045727575	1.50397417433358
FAM104B	3.56890571792743	4.08718473011812	3.72648605223662	4.27482643218281	4.3580262354758	4.28975102046653
PSMB4	172.810542272569	185.774496232275	229.219394285744	126.105599984702	228.553954889754	128.28138763232
IL23A	8.9369618310709	10.4415435368025	19.4589662274831	21.6139248638553	14.8927847836341	22.8899799580764
NCAPH	31.8991993502127	35.2338668080528	35.9240057510382	40.1277352802142	36.1259029957331	39.9797445445158
KRT83	54.6456816914999	44.8851636645806	55.5524632440518	31.5754579385143	38.6372440045137	10.8823853523471
STC1	NaN	0.0319176988611973	0.0244681595786552	NaN	0.0056322238678392	0.0469922794718649
B3GNT4	2.77167184994403	2.96763591494815	2.75848139879587	3.21744685357879	2.74512692816055	2.75119204185304
GABARAPL1	8.57248044759482	7.23222372398568	5.49333282157084	5.98731382494486	7.73645709688302	4.23289120877094
FAM115C	0.203430930010959	0.0649228714032124	0.429691023223799	0.180352174110588	0.185276718527393	0.158797998577923
C1orf170	3.54582131331554	2.91607440846323	4.57184013712625	1.28514631239151	1.62082667129295	1.44105443437595
RP11-389E17.1	0.145576241602397	0.110007204054423	0.493026873221244	0.208943032814	0.129411672549547	NaN
SDF4	26.447342832063	28.8455367682395	23.2977962690129	20.5357071193026	22.2651246071293	21.430192758067
TEX35	0.328193138587131	0.14423452338444	0.1219524144079	0.189914292325582	0.185330296490709	0.0661372822196618
RMDN2	0.445089797375468	0.542430311775365	0.117471109133547	0.201111721508471	0.241079069937341	0.201737184871147
MED29	11.5814549989755	13.5498775704037	10.2302980601103	11.028101449193	10.4632121210151	11.6653809129382
MYEOV2	20.5774375882982	21.0335365722689	16.4748446486566	14.6648934113711	16.1522774214613	16.0212473470594
ESX1	0.0158456095341376	0.0165843223807308	NaN	0.0156768873381966	NaN	NaN
C19orf52	9.22811586976955	8.97037718910359	7.04849606751749	7.1230740406977	7.84085171427501	7.61178036146332
SETDB2	0.335716518671872	0.313828962968342	0.4256862858927	0.486005885277283	0.584815555926718	0.419350802545628
KIAA1328	0.171078482776054	0.263232759662386	0.270250299619813	0.298221422756158	0.311789199620422	0.177751416637078
NRCAM	2.16687471519315	2.0317367545964	0.637435215988225	1.33478055705169	1.41078032372413	0.984572570360774
EFNB2	0.579726951819455	0.445484788846483	0.183051640187245	0.373996202214804	0.506028359138762	0.406697584812769
DCX	NaN	NaN	NaN	NaN	0.00551542236045586	NaN
LIN7A	0.00269265649650329	0.00986365286600734	0.00521102304888358	0.0184091005419456	0.00222726320708418	0.00565208821343103
NBEA	0.22791514908282	0.244051415293965	0.373092985982143	0.372299350579811	0.455803466045753	0.345916680674491
PPP1R11	12.7403752351083	12.2835491774034	13.4156722942698	11.5153070907058	16.7901913648425	11.475518882476
IGLL1	NaN	0.0855611587089955	NaN	NaN	NaN	NaN
GARNL3	0.117555664928237	0.171484703065666	0.236698758412323	0.315094819095492	0.281200003176825	0.152679896521615
ZNF688	3.64590497941718	2.49303826188336	2.62508096173279	2.91443019899546	2.70056144286741	3.14509962971568
TRAPPC2	2.61377922195899	1.88987330363477	1.68875773506516	1.50409778513635	2.39631570658246	1.27850724909108
TTR	NaN	NaN	NaN	0.0149707212418815	NaN	NaN
TSPYL5	13.2756719429899	12.9570912355283	12.7264180332313	13.9795655090782	11.9429273960484	12.9691948055607
PLEKHD1	0.330216877031237	0.243721810527859	0.129975599566315	NaN	NaN	0.10277448172264
C3orf35	0.282123599597758	0.124079981927471	0.0994368348089126	0.103054267153417	0.19274910745295	0.0839434735864938
KIAA0368	11.7181475161847	11.6825668594012	13.0305575765847	13.9793332924915	14.2270362314144	14.9352379826212
DDX55	8.25500213061189	9.52911125167627	7.68922866212082	8.16968999064862	8.19189304395498	9.77905953391776
DDX24	33.9016698850928	35.968663881426	26.0321167131395	36.8419151540587	27.6978092329205	38.286605721474
KRT6B	0.144444540810079	0.320709881248261	0.344443431976486	0.106274713001961	0.31547116938448	0.0279016659364198
CHMP2A	69.31190248494	65.0102922993593	33.8888855344489	27.5258202651595	28.8019451273668	19.8565348767221
IL2RB	0.00760695524766626	0.005307724636754	0.037393610979331	0.0418050329018577	0.0377531071558476	0.0539651441502226
C12orf4	8.56386094412595	9.28009928998448	4.58917384873095	4.46084397913623	4.33139018136155	4.47250320397814
STRADA	3.22757104989138	3.62948754828003	4.29207348845007	3.97495030448893	5.07567855027753	4.81713073220872
GTPBP10	2.84848553875908	3.77517222513765	3.5441874707518	2.75533880344717	3.84375961573212	2.86718423160325
SH2B3	2.06418070861475	2.118707005501	2.78923468990359	4.11441202406365	2.82928244039856	5.23754424077392
SH3D19	22.4022552219618	24.6949449033995	33.0998736691759	33.7043482411906	33.7811668169644	34.8844041012067
TMED7-TICAM2	10.0405823825151	10.0061629195916	7.11277573110218	7.07245244903248	7.49336721286058	6.83131988046886
ADCY7	5.73740904741363	5.08090572931922	3.6169665722853	2.55702524539264	3.01623757800375	2.34631027394553
C3orf65	0.130878640286771	NaN	0.127131860579664	NaN	NaN	0.0207038448687637
UBE2K	15.8214123201215	15.3716891188374	16.2793857467539	16.9282032712969	14.6979307098148	18.2083186750817
RBP5	1.09865400597193	0.918743777412032	0.709507673505144	0.646872819453802	0.805963418668688	0.590316237993675
ZG16B	0.161217682112976	0.159211106548153	0.462006808257992	0.511713509877263	0.714391847196101	0.516348902148685
SFT2D2	5.1578490998553	4.29561661633536	3.4099239819847	3.70332022883969	3.74752788796433	3.38991413486245
SMARCA2	4.85693774206443	4.45611418648324	6.73535774571603	5.01906045410404	5.85904655051909	2.5847006094824
UBE2V1	45.4225651598231	47.3461901054383	39.0104450981236	40.7018890138134	41.7192915579246	42.2619942694244
PARP2	16.1616678579702	17.5260348626434	17.6876336361496	18.6255986663566	20.3767475537383	18.7769756701822
FAM229A	0.345924538746912	0.368718263942412	0.793162332823096	0.527766112793195	0.374488498783398	0.742608969488935
THAP7	6.82425026571638	8.29124946705414	7.6745247249606	8.06941600103973	8.03616500184206	9.67528314071633
MEGF11	0.146885380465728	0.0389403371010489	0.0689573861573468	0.116956015801678	0.0184570746095255	0.0341455702645878
RRP9	26.2782413649552	38.783604465149	30.6777558357881	30.4633115801339	30.9439054972892	35.931404686974
NECAB2	0.216217057780868	0.262425080198248	0.101055197616777	0.16845618326662	0.266796576109255	0.0311234269268996
BCR	12.23931963377	12.9938109135097	14.7381187393307	13.6864127320249	13.1219764712118	14.333420412499
CCDC28B	1.60074644658435	1.43402248142373	1.16161711790581	1.71091426074378	1.21184787651754	1.14707459723638
DMWD	7.43189371161033	7.19633187584811	5.43836868938431	4.65548654338976	4.86275689420611	5.49158941299866
C7orf13	1.67766773631122	1.43267344643259	1.66072371662277	1.73135215451267	2.01401150080381	1.95399310767304
AL031663.1	0.90742523932161	0.94972886166985	NaN	NaN	NaN	NaN
UPB1	0.111568676965772	NaN	NaN	NaN	NaN	NaN
DRAP1	298.720519917375	327.74848526657	587.468887075472	518.208382380956	530.888062437718	521.578602576551
GTF3C4	4.52219598243274	4.75472118406377	6.96667101538953	7.62156955234219	6.89593873913515	8.19444553974857
TNRC6A	6.99960206054404	6.69281008769568	10.0792425099012	8.87348566046628	9.06394170702235	9.24305021086746
C2orf61	0.385227695938419	0.0211678052378124	0.090476962995459	NaN	0.0486584446986493	0.145771968973948
METTL7A	0.108363346336433	0.0989705188908098	0.0428637480226585	0.0804072608636537	0.0152146155565007	NaN
RNF222	0.220040248267895	0.199996898515789	0.378522451512961	0.299082501445243	0.182008937895043	0.305587938877784
OFD1	5.35804384686206	4.58592006389754	4.19432822874313	4.31841232252455	4.43071292358757	4.21847743830382
GOT1	18.8781368578782	21.3475457407889	25.2474401473637	26.2485939370219	20.2583884424118	24.9673924574358
ZFY	0.0251596646761999	NaN	NaN	NaN	NaN	NaN
SERPIND1	0.026662837590253	NaN	NaN	NaN	NaN	0.0559672985678626
SLC35E2B	2.18793565377626	2.17312496628488	3.81439048548237	4.19542119868258	3.65013557143569	4.18588094591226
TPI1	522.810516121642	587.380979515922	250.566500230731	226.203367256691	235.879861437553	233.600606843914
GPR50	NaN	NaN	NaN	0.00784306811964056	NaN	NaN
CDKN1B	28.5316420986171	24.3580253212239	27.2501407173594	22.9891812736722	21.5726074350755	20.9064639004931
SARNP	15.8910450865904	16.1839838706814	22.8284175722844	20.3265893412959	46.1975083603677	47.3286043811429
NUDT7	0.8683120824543	0.63096173508862	0.625924440214043	1.06334207182295	0.976414954326466	1.26750623322645
ARF4	53.0391629600004	52.6945448654769	74.4975221752197	60.7215923031023	95.8369162801394	64.1033500410872
SLC18A2	2.11211047083478	2.30627419158403	1.34945204337684	1.32506445705354	0.96398439731969	1.36039600178911
PARM1	1.4715003880891	1.4721552307283	0.753817149790011	1.33283450585809	1.19143864468186	1.45212867423631
GFOD1	1.28487115695798	1.04466455461727	1.6276669849096	2.05291005509929	1.76410149662768	2.05749687129999
KLHL18	2.57429243997807	2.74346385540615	2.78090866614573	3.3296155440776	2.88961389055953	3.80802442279708
CYP4F3	1.51549369866083	1.57690214497724	0.111381486309118	0.0992682232884613	0.301773533623618	0.13736204768699
AC073343.1	0.756187699434675	0.285536033708974	0.323019528036116	0.159019144291755	0.384202903222022	0.814532844178992
FOXA1	1.3359170069341	1.23605013024768	1.12998946008333	0.996514274346754	1.09576882024308	1.0829003616609
CYC1	82.5880707588028	95.0203726100685	48.096156051485	46.0420418958559	48.208200964207	50.5535942487388
P2RX1	NaN	NaN	NaN	NaN	0.00874131639115726	NaN
TMOD3	15.966554121635	17.2072683437226	17.9640153521846	20.5238375345595	18.4718785814219	22.6859573136821
SLC29A1	28.1380209500006	31.6293929354954	25.4624234962485	23.6155168941627	20.7391961049428	31.5921644264298
TXLNB	NaN	0.0406446017833031	0.0184517522500045	0.0264519622625171	0.0523209550360061	0.0241460022363117
MRVI1	0.0975910163043996	0.0628448399293957	0.114271606816657	0.133187795876049	0.0495255814302517	0.0615564363078626
ZNF786	2.80256543029212	3.35932892431218	3.74896787797509	3.05532676189904	3.58377433097142	3.09840469724232
CDKN2AIPNL	3.20723434045942	3.28378078238152	4.10792925117654	4.80082145340963	4.54325566185184	5.56953459147476
ITCH	31.4869631134375	30.3236710623513	29.4109000136109	35.6685136081045	32.2308171925802	35.9124539349228
OSBPL3	4.01692071908662	4.11043192136585	4.89609776747149	4.6177583428125	4.75069205083125	5.05969926601321
TULP3	42.8061944536248	33.9173284276807	32.520300665704	20.2747519514927	23.9001790586921	19.6015642049334
ULK3	9.80428950938503	8.87041245800442	6.06586146430162	6.16147274196572	5.45761407238102	5.96969414806762
PRKG1	0.0949679076493116	0.11024467480283	0.0693838289943254	0.0945871623644268	0.084604867695409	0.0799661937964219
LAMB3	43.6547389931822	37.1243042539355	74.4820511742631	84.3046205690333	62.8827734173307	62.1002190190044
STMND1	0.105696641335994	0.082505403040817	NaN	0.0726448112720806	0.0682352455261246	NaN
ST18	NaN	0.0250661576393802	NaN	NaN	0.0195296019285526	0.0135178396663957
SIRT7	15.7852466767652	14.9468717660068	18.6686792204675	14.0449546631616	16.8830939667993	12.549571899341
RNF39	1.99629033600758	1.7239849107503	2.93523913761645	2.66144829982165	2.62126307359135	2.65721682288518
SUCLG1	14.1503062700304	17.8554596251185	20.4943135040311	21.5102444229037	22.3237629590384	22.7740697269209
TTC23L	0.0727881208011987	0.0229034291399481	0.196580011284377	0.00795095721458777	0.424860962709832	0.20554896344528
HYPK	3.67711060507533	5.43104453682497	6.68515925805731	7.00723508937947	6.71452361160015	6.67408975970123
TPRG1	0.0550460163559065	0.0515960208875157	0.0380867110241916	0.0276683855023395	0.0408421360767009	0.0354212261058192
RB1CC1	4.36202211750635	4.6638470885573	6.01018519470793	5.34288313942954	5.92847004293774	5.94612832027441
RHPN2	8.2782653411796	8.07307612967154	9.52400068712078	6.83801483827672	8.53966560137996	8.91220663912926
CTC-479C5.12	8.14451341850134	7.60615242945596	10.1108134011986	7.49995051546928	7.0295996228348	8.83061702156881
PIK3CB	11.2690838992363	11.7101156315877	10.494830158864	11.9695011927785	10.7398135436238	13.3874199696741
MAOA	0.0777672958343875	0.0441050554955039	0.34102175019027	0.988839454401997	0.522349527479863	2.68491799008934
UCHL5	11.7741777358282	12.55065688168	13.9698250045907	14.3792249903655	12.6827988349573	16.5391001756592
ACAA1	19.8866625881116	16.2139709092208	13.528723418919	10.7492041532711	18.0105499380407	12.2516528628684
VAT1L	0.0828839021031241	0.0414661695748479	NaN	0.0325719297303238	0.0134513924872289	0.0613996545534969
BATF2	0.387709664816965	0.48228418756672	1.4124999816506	1.92801239250827	1.12971108026671	1.99357990107289
MANEA	1.73455200460262	1.93763363767519	1.63270936305036	1.81328423509243	1.57475817501804	1.62906568835798
ARID1A	11.6962293595363	11.7373282399556	15.5500652032638	15.8698369640703	14.9171789633284	16.9536629420074
TG	0.249292648165278	NaN	NaN	0.0535328877696272	NaN	0.134770310938179
CCT4	87.9232531135267	113.515970373302	117.676754140214	133.205414884497	123.872830100173	145.617749442108
ALG9	3.41126455291104	3.61676495592405	3.06642107664802	3.34115952120086	3.43828126577752	3.16908329115671
AC020907.1	0.0643563999518872	0.0224522189520059	0.0518946444288938	NaN	NaN	NaN
KCNT1	0.126350349778958	0.111153602343789	NaN	0.312800010889194	0.0060095092136699	0.00995169136847575
HERC4	4.07433175637022	4.79602285968218	4.34119481968249	5.22740270022159	6.00017006694185	4.33213342525572
CRYZL1	2.66856635984273	2.36375493457329	2.36526707744123	2.68770009356422	3.34351771411632	3.16856402408557
EXOC4	13.4505646188401	11.4699224028457	16.9328371516445	14.2668084966561	18.6226281963815	12.6612234335903
AP1S2	1.86971053345133	2.28060547036509	3.36999601490801	3.44117035445849	3.48729492172887	3.48760612615992
MAP3K19	NaN	0.277518173864566	NaN	0.145289622544161	NaN	NaN
KIAA1456	0.0301863115562982	0.0477218709803288	0.048880244635179	0.0370237666063612	0.0303568380175701	0.0376484856255872
VPS25	37.7364710722548	38.4470330781745	37.4392647165715	38.4278624056616	36.8889717780639	41.453573064025
ABHD12	19.2104733042175	21.568294401531	12.1532578227152	12.7065297372752	11.4074975017206	13.7914951526736
SPTSSB	0.295990805238311	0.435023861684061	0.190940917808298	0.268586375790498	0.25217134323907	0.151926054676684
CCR4	NaN	NaN	0.0110568005003805	NaN	0.0113419901059206	0.0191882511208152
LRRC7	0.287670960185383	0.107668836467059	0.145419598252954	0.163705313554536	0.181670908470828	0.115255798823563
PTPN3	2.51281255346644	2.62218672538124	2.39935963258147	1.78293030937238	2.26138602160297	2.00828429062981
OTOP1	0.0145110645946953	NaN	NaN	NaN	NaN	NaN
GPCPD1	2.62582460450925	2.58628563285669	1.60387242851646	1.37409043701045	2.2756344924834	1.55231185038487
CCDC142	7.99548352762376	7.79204122490172	9.14447747395396	7.72327370446037	9.03301327045869	7.85017434470579
CISD2	9.66945652027401	10.980507147578	8.98382786138199	7.81220126927327	8.14758315947278	9.989545586909
KRT36	NaN	NaN	0.0751011304692986	0.0800843401372936	NaN	0.0895652223162817
INSL6	NaN	NaN	NaN	0.158261910271318	NaN	NaN
APBA2	7.00028291519269	6.95277979828419	7.31020260179426	4.91495823738775	6.82257548019173	5.47842592619398
DCAF4L2	0.0143320773358558	0.00428578006168705	NaN	NaN	NaN	NaN
ZNF497	0.515392720729603	0.507469990618634	0.487872617060826	0.698329657764047	0.446109494337357	0.67851320199748
KAT2B	2.46763416929038	2.02544397356681	3.16047763122161	3.35474336002857	4.04442887317466	3.85443646991906
HIST2H2AA4	0.136361716291499	0.389233140028627	0.32387362514885	0.0726448112720806	0.481934725915388	0.0650530644783558
GPR148	NaN	NaN	NaN	NaN	0.00888620008824827	NaN
AP3D1	38.9669871186393	42.7671875426384	45.2695033664346	45.7393290945592	40.4393549388665	48.3911488063282
PSTK	0.449082084390644	0.489577664345411	0.323054248459284	0.303196501782947	0.409461662533156	0.660650503755993
NDUFB5	17.3084931400014	19.5763229805209	19.5103054939507	18.342081826184	17.0927673093996	19.5548449008086
WBP2NL	1.42634206779594	1.53548977635245	1.65621602321628	1.313479087641	0.48649202828811	1.3259138974337
CDK5R2	0.016333654307789	0.0284918658500955	0.0948301974435833	0.175480806108838	0.0675528930708633	0.0542854812458984
CCDC86	31.3186296843666	44.1314226482457	45.8757355338845	47.7002121868556	46.4973622309842	56.1455582559499
TEX10	6.10928010249785	7.05233520163671	6.89580167468376	7.86270279403042	7.69093679200846	8.43311758832855
UHRF1BP1L	2.87945603207347	3.38750987034893	4.11187287560315	3.42902646270693	4.2887319570765	4.11223436550723
PHYH	4.04499898699281	3.17362486612083	4.1286141884317	2.87841032831212	4.53174498616844	2.82244136836755
DISP2	4.67512034229366	4.68515975877239	6.3855047087765	5.77169338274237	6.89752969022351	6.74971637711837
ANKRD13A	16.1636376787178	15.4436602721625	32.4432585163225	31.8826678678403	32.0767360879451	32.3607983352313
MPHOSPH9	2.48014243375372	2.97572700179435	2.49909699150454	3.12919988283552	3.42357801565559	2.91447930064928
SMDT1	7.77002622171727	7.14364871125362	3.57953706958938	4.38736058807211	4.19522588395021	4.40930577697215
YBEY	3.74716866774695	3.62898980600728	5.47976537978732	5.07019891286218	6.2499473332945	5.45661069387261
TTF1	4.23906138585448	3.95847477679611	6.17977477151646	5.99362537247709	7.42041526933386	6.02412691966193
FBRSL1	10.3578486827493	11.5435653607329	11.4933838910834	11.425092544445	10.4987694601582	12.2419752211552
GPR123	NaN	NaN	NaN	0.00428838724606153	0.00363187597155179	NaN
NEMF	9.53230044713208	9.89823457470638	7.55348951966816	10.1730508154246	10.575198720472	9.85283674132331
PRX	0.2210318226129	0.181317557527489	0.267456351863493	0.208235899365291	0.333539630040471	0.168966983042387
CACNB1	3.57839379352785	2.75713944888652	4.44239851761418	4.74222240857782	4.36678582089069	3.41600985645488
AP000322.54	0.108026814204954	0.122484873032818	0.174217734868429	0.123092596877692	0.193603970441187	0.0566890990454244
RGCC	0.404087801885405	0.519382971225699	0.315551872280442	0.955506283263085	0.862003062622996	0.624997316975804
ITPKA	0.576573469371449	0.603452979933156	2.24192146445293	2.15232907700588	2.26523058503174	2.28071769527105
SAFB	33.0105960551634	35.667766573372	36.0057943891217	38.8438878151155	37.2176972447393	39.3999514760609
PROKR2	0.491884940569591	0.31773819906233	0.0188965003673648	NaN	NaN	NaN
DACT2	0.0091906675150737	0.0360200579647225	NaN	NaN	NaN	NaN
TACC2	0.701806035197109	0.762420513783224	0.632934979639877	0.531616753169101	0.67507526435129	0.483361867623846
ARRDC4	0.715332764789383	0.890370807815484	1.11104878922011	0.86189001035775	0.998141552004816	0.936706615955877
SNCA	0.267562381554003	0.0665449034241767	0.0324696253510949	NaN	0.242946080711079	0.154718263098703
SLC30A10	0.0169717937528979	0.0328247302420455	NaN	NaN	NaN	NaN
RP11-47I22.4	2.65587874923398	2.8985627325033	12.9665395271407	7.48320821942714	5.36202895363506	7.63796464391483
HTR2B	0.0115350666015459	0.0603641225637616	NaN	0.0225322041742216	NaN	0.0121064855588533
ART4	0.0179806850592129	0.129599109884969	0.0178709101167615	0.0240506566491013	0.0905534759663047	0.0217248687195587
MOB3B	1.3809481174924	1.56006754513381	1.83316346541083	2.06726685167461	1.87726470311381	1.87023561776566
TTBK1	NaN	0.0120117478288767	NaN	NaN	0.00926079828238581	NaN
NRIP3	0.0567140774576007	NaN	0.068598233104444	NaN	0.0113553358666773	NaN
DTNB	3.28306942972067	3.85402405432716	2.2165510260253	2.43744666810552	2.51232034319573	2.62454863930093
FOXO4	2.97803092076726	2.05068843379668	2.21471798700513	1.8311003822156	2.5870176406915	1.4945340755345
PCDHB2	5.17889075731248	5.58694664787143	2.50323376942532	2.12334729614019	2.63364105539428	2.39921693525799
TLL1	0.0500050646209557	0.0284918658500955	0.1001441770672	0.165107981415194	0.134098237224204	0.0787202454261867
MPC1	3.50172248625526	3.39695131226263	2.4992565330546	1.69600076977323	4.52810464328905	2.51293468902851
ARMC2	1.14189417699867	0.738250775063203	0.611275782525946	0.942461895232942	0.814249815507692	1.14795425566984
COPB1	34.3354083409735	31.4608749371074	60.5114074358295	57.3088853527724	64.7329378797056	52.5014204385204
PDE6B	1.07320485035152	0.487262979942886	0.208160155627278	0.268565665914965	0.0938234625984213	0.148499511012962
APCDD1L	0.0134677228791136	0.0638831072872096	0.0782568248019008	0.0563634522545222	0.113451022046345	0.0464230967662973
TCEA2	6.81168902100222	6.78250374324994	7.20309220160672	7.18854822852173	9.35211242951269	8.90393989460994
TC2N	3.42891009860469	3.27503685877438	2.27627380933322	2.58777316553558	2.59159426726803	3.24213400498087
IFI27	7.7937216488211	5.98853951778822	9.10798506520292	14.2186193474376	7.19836375932316	8.31236036704009
AOX1	1.07532427666554	1.43338514002299	3.77383281615771	4.49463825170544	4.83787123229655	4.60770327290826
NEGR1	1.85633720269511	2.63825868820895	0.757192010348774	2.05236290940105	0.936403709923827	0.765521876251684
MASTL	12.2281236463802	11.9448479180137	16.2178238612818	14.5790993783621	14.7347538727964	15.367601338364
CDC16	19.5341992562726	21.8733415517265	22.1622509229627	20.3455678299991	20.0775922674063	23.9100247889335
CABP7	0.949987398764462	1.04854343672683	1.39782488007321	1.33882448363802	1.64117530187834	1.30167438350257
EGR3	0.033083211850267	0.0225946596749369	NaN	NaN	NaN	0.00516660143198804
TBCB	39.5084082228113	42.6310254604152	26.8887906328393	24.422242918715	24.2792751121051	24.2797218418248
ITGA8	NaN	0.00432218838745381	NaN	NaN	NaN	NaN
CD300LG	0.0222893754200177	NaN	0.0262576968820838	NaN	0.0122912833098369	0.015595691003763
RSPRY1	5.28246471814553	4.43298767199452	6.31072125186326	5.74798366181154	4.63859255543508	4.04313364613723
AQP5	0.12203304942601	0.0309694194022777	NaN	NaN	NaN	NaN
HMOX1	2.03268319485162	2.36067662455293	2.27850333754508	1.61582229243091	2.59332267406872	2.77776585322579
CD19	NaN	NaN	NaN	0.0365219792933812	0.182575386678009	NaN
C1orf180	0.00512090992845153	NaN	0.00247758855456231	NaN	NaN	NaN
SPON2	0.0417207006584648	0.0197860179514552	NaN	0.0573017261327187	0.246543405368114	0.0396823693317971
VCX2	NaN	NaN	NaN	0.0992089586775429	NaN	NaN
MSH2	25.626679427392	26.0329393431944	22.5389142303802	23.0671233706144	22.1969685565126	26.2391017713572
FTSJ3	39.1776832382585	47.3457881718338	41.0360773556136	45.8902702216524	42.458463985538	44.0864221215189
ABLIM3	2.72732632226532	2.32033107108024	0.67639426796758	1.35482914719567	0.36687883740288	0.715782791547446
CALN1	0.008104905674541	0.00687877012315198	NaN	NaN	NaN	0.00344897464013687
RAB30	0.781756176169575	0.655694566093949	1.45435873183908	1.54108287021149	1.5144864559798	1.55928927338461
CREB5	1.4548152113593	1.13798400604809	2.97968225363474	3.7024030021564	2.80280544935216	3.48665556256684
APC2	0.126829235456491	0.126107652437744	0.588349233318842	0.440685098214058	0.575873989967808	0.517920528192614
NLRP3	1.03884920727624	0.731788201142635	3.92592964843895	3.45931622619495	2.6387848855806	3.56797918866956
SMC5	16.2508078682914	15.3156305953641	10.781011193879	11.2131915510816	10.6157251931592	10.8556980510004
ASB11	NaN	NaN	0.0181917966243829	NaN	NaN	NaN
TMEM53	6.71394822876333	7.66564959756575	5.86893851513759	7.10296538643065	7.00471147810986	6.12691415784808
GLCCI1	0.169206356507165	0.124210012089618	0.139107967535843	0.109505769874718	0.140825466632653	0.238979324600413
CD177	0.029675970762698	0.0263488278515063	0.249492075995722	1.02486787708739	0.461264247840697	0.859027149323571
CBWD3	1.8556284873782	2.9074579925691	2.46883342096814	2.71356938285429	2.63355956897549	2.43529512353454
