collection	pathway	NES	pval	padj	size	leadingEdge
REACTOME	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	1.4133704300768852	0.05253623188405797	0.4039345937659683	66	
REACTOME	REACTOME_COMPLEX_I_BIOGENESIS	1.400103285037438	0.05301645338208409	0.4039345937659683	61	
REACTOME	REACTOME_DRUG_ADME	1.3962755118202128	0.05807622504537205	0.4039345937659683	62	
REACTOME	REACTOME_VISUAL_PHOTOTRANSDUCTION	-1.383861956371653	0.06222222222222222	0.4039345937659683	66	
REACTOME	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-1.3738380684092275	0.06092436974789916	0.4039345937659683	48	
REACTOME	REACTOME_COLLAGEN_FORMATION	-1.3729981730280028	0.06053811659192825	0.4039345937659683	77	
REACTOME	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	-1.3669935035060035	0.06526379604470396	0.4039345937659683	81	
REACTOME	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-1.361748661032366	0.05580357142857143	0.4039345937659683	92	
REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	-1.3577823872699026	0.06444906444906445	0.4039345937659683	47	
REACTOME	REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	-1.3504185925459915	0.06512605042016807	0.4039345937659683	50	
REACTOME	REACTOME_GASTRULATION	1.3497019714700695	0.0595903165735568	0.4039345937659683	99	
REACTOME	REACTOME_RAC2_GTPASE_CYCLE	1.3485403553250404	0.0626118067978533	0.4039345937659683	83	
REACTOME	REACTOME_O_LINKED_GLYCOSYLATION	1.3443912589470275	0.06227106227106227	0.4039345937659683	95	
REACTOME	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1.3435098560974832	0.056363636363636366	0.4039345937659683	89	
REACTOME	REACTOME_SARS_COV_1_INFECTION	1.3311813906908034	0.06323380757714181	0.4039345937659683	136	
REACTOME	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1.330158517719498	0.0633147113594041	0.4039345937659683	99	
REACTOME	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1.3086600506870893	0.06386861313868614	0.4039345937659683	145	
REACTOME	REACTOME_CELL_CELL_COMMUNICATION	1.2945687734843747	0.06517690875232775	0.4039345937659683	132	
REACTOME	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	1.2823869569852198	0.06382978723404255	0.4039345937659683	172	
REACTOME	REACTOME_SIGNALING_BY_GPCR	-1.1687026010924946	0.06553398058252427	0.4039345937659683	444	
REACTOME	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-1.3685521300739723	0.06652806652806653	0.40767780302664025	46	
REACTOME	REACTOME_NEUREXINS_AND_NEUROLIGINS	-1.3581883228369802	0.06860706860706861	0.41638573519860006	46	
REACTOME	REACTOME_SENSORY_PERCEPTION	-1.2773288417796167	0.06873920106694156	0.41638573519860006	171	
REACTOME	REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1.4793429606744128	0.07773635464163252	0.4264890204786578	23	
REACTOME	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	-1.4769979651552072	0.0737527114967462	0.4264890204786578	16	
REACTOME	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	1.4543012001876499	0.0736881017693471	0.4264890204786578	51	
REACTOME	REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES	-1.4518273162601274	0.07758620689655173	0.4264890204786578	15	
REACTOME	REACTOME_CRISTAE_FORMATION	1.4403311005074388	0.07251908396946564	0.4264890204786578	29	
REACTOME	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	1.433739372300004	0.0745697896749522	0.4264890204786578	18	
REACTOME	REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS	1.4224081501159112	0.07648183556405354	0.4264890204786578	18	
REACTOME	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	1.4005093624616025	0.07809523809523809	0.4264890204786578	20	
REACTOME	REACTOME_GPER1_SIGNALING	-1.3890925508217211	0.07096774193548387	0.4264890204786578	40	
REACTOME	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	-1.3750545958569336	0.07756813417190776	0.4264890204786578	35	
REACTOME	REACTOME_PARASITE_INFECTION	1.354979447804271	0.07550644567219153	0.4264890204786578	54	
REACTOME	REACTOME_FLT3_SIGNALING	-1.345703048313396	0.07708779443254818	0.4264890204786578	36	
REACTOME	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	-1.3311179560306508	0.07608695652173914	0.4264890204786578	70	
REACTOME	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1.3254099056520097	0.07789855072463768	0.4264890204786578	67	
REACTOME	REACTOME_HATS_ACETYLATE_HISTONES	1.3183205330987164	0.07434944237918216	0.4264890204786578	97	
REACTOME	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	1.306923168953914	0.07326007326007326	0.4264890204786578	96	
REACTOME	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	-1.3019165865938453	0.0746606334841629	0.4264890204786578	82	
REACTOME	REACTOME_S_PHASE	1.2804194102357198	0.07789855072463768	0.4264890204786578	150	
REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	-1.2110412405918316	0.0737527114967462	0.4264890204786578	193	
REACTOME	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	1.326826172657262	0.07861060329067641	0.42709059725965437	61	
REACTOME	REACTOME_KIDNEY_DEVELOPMENT	1.361743496268122	0.08190476190476191	0.440597667638484	35	
REACTOME	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	-1.3039057242365288	0.0819327731092437	0.440597667638484	50	
REACTOME	REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	1.2888020531961517	0.08272058823529412	0.44257614213197966	105	
REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	-1.4427316889698643	0.08405172413793104	0.447426854754441	15	
REACTOME	REACTOME_CILIUM_ASSEMBLY	1.2596484369355143	0.08502772643253234	0.4503478575873823	182	
REACTOME	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	1.4325522965182937	0.08550185873605948	0.4505947955390334	15	
REACTOME	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	1.4026391736202495	0.08604206500956023	0.4511857538312263	18	
REACTOME	REACTOME_BASIGIN_INTERACTIONS	-1.4142220971497794	0.08823529411764706	0.45228772193316524	21	
REACTOME	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	1.3965745989108516	0.08712121212121213	0.45228772193316524	27	
REACTOME	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	1.392588113342315	0.08704061895551257	0.45228772193316524	23	
REACTOME	REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY	1.33761135400638	0.08839779005524862	0.45228772193316524	54	
REACTOME	REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	1.222626515383452	0.08756567425569177	0.45228772193316524	233	
REACTOME	REACTOME_MISMATCH_REPAIR	1.401438676261752	0.09293680297397769	0.4691220652052966	15	
REACTOME	REACTOME_NCAM1_INTERACTIONS	-1.3496924820328577	0.09302325581395349	0.4691220652052966	28	
REACTOME	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1.2987029996331145	0.0925589836660617	0.4691220652052966	78	
REACTOME	REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT	1.3978134384508145	0.09426987060998152	0.47090257641194555	16	
REACTOME	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-1.1773694566926332	0.09389671361502347	0.47090257641194555	257	
REACTOME	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	1.3912821901388421	0.09640831758034027	0.4779762608935683	28	
REACTOME	REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	1.3648670991092424	0.09695817490494296	0.4779762608935683	30	
REACTOME	REACTOME_SIGNALING_BY_BMP	-1.3391278405788147	0.0970464135021097	0.4779762608935683	27	
REACTOME	REACTOME_EXTENSION_OF_TELOMERES	1.3331486766238645	0.09829867674858223	0.48010667196713713	51	
REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1.2793065405119861	0.09838998211091235	0.48010667196713713	83	
REACTOME	REACTOME_INFLAMMASOMES	1.3638342783055806	0.10133843212237094	0.48330636858361525	18	
REACTOME	REACTOME_SENSORY_PERCEPTION_OF_TASTE	-1.336269446575419	0.10126582278481013	0.48330636858361525	27	
REACTOME	REACTOME_SIGNALING_BY_VEGF	1.2745850588331098	0.10128913443830571	0.48330636858361525	100	
REACTOME	REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS	-1.2735223282825188	0.10021786492374728	0.48330636858361525	54	
REACTOME	REACTOME_RAC1_GTPASE_CYCLE	1.2426444246830894	0.1	0.48330636858361525	176	
REACTOME	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	1.3824179384979287	0.10536044362292052	0.49110471026770586	16	
REACTOME	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1.3629011857979372	0.10576923076923077	0.49110471026770586	24	
REACTOME	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	1.3234945856747993	0.10396975425330812	0.49110471026770586	51	
REACTOME	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	-1.3228527385355366	0.10526315789473684	0.49110471026770586	34	
REACTOME	REACTOME_PLATELET_HOMEOSTASIS	-1.2560846754458999	0.10434782608695652	0.49110471026770586	70	
REACTOME	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	1.2425877722882548	0.10507246376811594	0.49110471026770586	139	
REACTOME	REACTOME_STIMULI_SENSING_CHANNELS	-1.2460092927303479	0.10730593607305935	0.49388845686028193	86	
REACTOME	REACTOME_FATTY_ACID_METABOLISM	1.2309148467337572	0.10727272727272727	0.49388845686028193	153	
REACTOME	REACTOME_TRNA_AMINOACYLATION	-1.3130064182832535	0.10920770877944326	0.49989114884617786	42	
REACTOME	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1.2825365326325078	0.11030741410488246	0.49989114884617786	58	
REACTOME	REACTOME_RHOC_GTPASE_CYCLE	1.2732323109939954	0.1105072463768116	0.49989114884617786	73	
REACTOME	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	1.2545632164155442	0.10989010989010989	0.49989114884617786	103	
REACTOME	REACTOME_SPHINGOLIPID_METABOLISM	1.252143323758085	0.11152416356877323	0.5001977378786681	97	
REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	-1.235555523691468	0.1111111111111111	0.5001977378786681	93	
REACTOME	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	1.3600916625086574	0.12014787430683918	0.527649414664202	16	
REACTOME	REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES	-1.3521708758402617	0.11899791231732777	0.527649414664202	18	
REACTOME	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1.3086731334293373	0.1198501872659176	0.527649414664202	33	
REACTOME	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1.300215379306241	0.11909262759924386	0.527649414664202	51	
REACTOME	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1.2969713335770012	0.11969111969111969	0.527649414664202	45	
REACTOME	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1.2993847569503216	0.12244897959183673	0.5348702334348266	39	
REACTOME	REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	-1.2063649224081938	0.12280701754385964	0.5348702334348266	96	
REACTOME	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	1.2467991086956698	0.12363636363636364	0.5362663673774785	94	
REACTOME	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	1.3066342601082577	0.1254681647940075	0.5397691660934036	33	
REACTOME	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1.2508530453443227	0.1252236135957066	0.5397691660934036	80	
REACTOME	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	1.3113385361108088	0.1266540642722117	0.5404590434935673	28	
REACTOME	REACTOME_LEISHMANIA_INFECTION	1.20947355846538	0.12614259597806216	0.5404590434935673	138	
REACTOME	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	1.3289860695731104	0.1342155009451796	0.5525903827977315	19	
REACTOME	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	-1.3226306340585783	0.1314655172413793	0.5525903827977315	17	
REACTOME	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	-1.3020857934428989	0.13179916317991633	0.5525903827977315	29	
REACTOME	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	1.2758113172073517	0.13271028037383178	0.5525903827977315	42	
REACTOME	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	1.2447846762355543	0.13272727272727272	0.5525903827977315	69	
REACTOME	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.1853784431375838	0.13392857142857142	0.5525903827977315	154	
REACTOME	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	-1.1733126740665738	0.13140311804008908	0.5525903827977315	148	
REACTOME	REACTOME_MUSCLE_CONTRACTION	-1.1676530640949925	0.1318181818181818	0.5525903827977315	157	
REACTOME	REACTOME_M_PHASE	1.1385729364926072	0.13391304347826086	0.5525903827977315	358	
REACTOME	REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION	1.2578545239038441	0.13562386980108498	0.5540603053114093	57	
REACTOME	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1.250797206754927	0.13562386980108498	0.5540603053114093	57	
REACTOME	REACTOME_ENDOGENOUS_STEROLS	1.3227198646569227	0.137546468401487	0.5575922219044895	17	
REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	-1.2566534718959217	0.13704496788008566	0.5575922219044895	42	
REACTOME	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	-1.2185416876828237	0.13901345291479822	0.5613799975946258	63	
REACTOME	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1.2514975288845913	0.1401151631477927	0.5615261671398233	47	
REACTOME	REACTOME_NEURONAL_SYSTEM	-1.1338551389844975	0.13990825688073394	0.5615261671398233	316	
REACTOME	REACTOME_CARDIOGENESIS	-1.3211617631892159	0.1461864406779661	0.561692789968652	22	
REACTOME	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	-1.3194451664076943	0.14285714285714285	0.561692789968652	21	
REACTOME	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	1.3189101150396534	0.14602587800369685	0.561692789968652	16	
REACTOME	REACTOME_PYROPTOSIS	1.3125266344491375	0.14423076923076922	0.561692789968652	24	
REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1.3087380310668388	0.1444866920152091	0.561692789968652	21	
REACTOME	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	-1.308437646341351	0.14432989690721648	0.561692789968652	23	
REACTOME	REACTOME_OTHER_INTERLEUKIN_SIGNALING	-1.2896846014363115	0.14613778705636743	0.561692789968652	18	
REACTOME	REACTOME_RND2_GTPASE_CYCLE	1.2779789282518406	0.14152700186219738	0.561692789968652	40	
REACTOME	REACTOME_HEME_SIGNALING	-1.254022864541882	0.14163090128755365	0.561692789968652	43	
REACTOME	REACTOME_SIGNALING_BY_PDGF	-1.2323884011931843	0.14655172413793102	0.561692789968652	52	
REACTOME	REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	1.1800163855878762	0.14285714285714285	0.561692789968652	148	
REACTOME	REACTOME_RHOA_GTPASE_CYCLE	1.179832259365113	0.14620938628158844	0.561692789968652	146	
REACTOME	REACTOME_AZATHIOPRINE_ADME	1.303554690669549	0.14857142857142858	0.5656161576739194	20	
REACTOME	REACTOME_ION_HOMEOSTASIS	1.2577748633832178	0.14864864864864866	0.5656161576739194	45	
REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	-1.2773776952475102	0.1524390243902439	0.5738240418118467	26	
REACTOME	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	1.2440334811511462	0.15196998123827393	0.5738240418118467	53	
REACTOME	REACTOME_SARS_COV_2_HOST_INTERACTIONS	1.1741748315244693	0.15185185185185185	0.5738240418118467	180	
REACTOME	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	-1.2933829843343494	0.15336134453781514	0.5752414844941536	21	
REACTOME	REACTOME_MITOCHONDRIAL_TRANSLATION	1.2058246103012646	0.1539855072463768	0.5755344845307843	93	
REACTOME	REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1.2201472084272402	0.15653775322283608	0.5830063317910573	54	
REACTOME	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1.2810188110004996	0.1571969696969697	0.5834000213401622	27	
REACTOME	REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	1.2479369595029448	0.15985130111524162	0.5911693732472445	32	
REACTOME	REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS	-1.209958521515872	0.16101694915254236	0.5933981272964324	41	
REACTOME	REACTOME_PARACETAMOL_ADME	1.2904638265891797	0.16446124763705103	0.6039796341792745	19	
REACTOME	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	-1.2442171211771564	0.16869918699186992	0.6173921635049684	26	
REACTOME	REACTOME_SELENOAMINO_ACID_METABOLISM	1.181316007408511	0.17158671586715868	0.6244265532432022	113	
REACTOME	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-1.1554870118085079	0.17180616740088106	0.6244265532432022	110	
REACTOME	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	1.2370961242944247	0.17254901960784313	0.624971363115693	26	
REACTOME	REACTOME_RAC3_GTPASE_CYCLE	1.1866419321573773	0.17721518987341772	0.639674007282816	87	
REACTOME	REACTOME_SURFACTANT_METABOLISM	-1.2496260326023447	0.17857142857142858	0.6416926603780676	21	
REACTOME	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	1.1777441406023152	0.17953321364452424	0.6416926603780676	79	
REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	-1.1734489698657706	0.17960088691796008	0.6416926603780676	65	
REACTOME	REACTOME_PLATELET_SENSITIZATION_BY_LDL	-1.253948000498402	0.1822125813449024	0.6444700024749233	16	
REACTOME	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	-1.2491725512537535	0.18181818181818182	0.6444700024749233	19	
REACTOME	REACTOME_SIGNALING_BY_WNT	1.1253239763414664	0.18197879858657243	0.6444700024749233	264	
REACTOME	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1.2234900335044077	0.18421052631578946	0.6480289330922242	37	
REACTOME	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1.1942046258408332	0.1844484629294756	0.6480289330922242	58	
REACTOME	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	-1.2497554783414784	0.18789144050104384	0.6579321537810638	18	
REACTOME	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1.2346048035720991	0.19103313840155944	0.6620465918895599	25	
REACTOME	REACTOME_AGGREPHAGY	1.2051652921222549	0.18984962406015038	0.6620465918895599	37	
REACTOME	REACTOME_SIGNALING_BY_RETINOIC_ACID	-1.204888580996885	0.19157894736842104	0.6620465918895599	34	
REACTOME	REACTOME_AURKA_ACTIVATION_BY_TPX2	1.1836626227815439	0.19117647058823528	0.6620465918895599	71	
REACTOME	REACTOME_NETRIN_1_SIGNALING	-1.2018417590724715	0.19361702127659575	0.6654708777568914	37	
REACTOME	REACTOME_BIOLOGICAL_OXIDATIONS	-1.1233060372830743	0.19383259911894274	0.6654708777568914	145	
REACTOME	REACTOME_RHO_GTPASES_ACTIVATE_PAKS	1.2529819479753255	0.1958174904942966	0.6663003663003663	21	
REACTOME	REACTOME_ELASTIC_FIBRE_FORMATION	1.2098767313763548	0.19553072625698323	0.6663003663003663	40	
REACTOME	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	1.1534533171520394	0.19597069597069597	0.6663003663003663	96	
REACTOME	REACTOME_LONG_TERM_POTENTIATION	1.2487336848148218	0.19771863117870722	0.6694988344988345	21	
REACTOME	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	1.1739463881328078	0.19818181818181818	0.6694988344988345	74	
REACTOME	REACTOME_RECYCLING_PATHWAY_OF_L1	1.2035170519994003	0.19887429643527205	0.6696917202644624	44	
REACTOME	REACTOME_GAB1_SIGNALOSOME	1.2458118245105523	0.20446096654275092	0.6710933236310715	17	
REACTOME	REACTOME_ANCHORING_FIBRIL_FORMATION	-1.2448688432950588	0.2025862068965517	0.6710933236310715	15	
REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	-1.2342198440899037	0.2039045553145336	0.6710933236310715	16	
REACTOME	REACTOME_EPHRIN_SIGNALING	1.2325455822420552	0.20226843100189035	0.6710933236310715	19	
REACTOME	REACTOME_GLUTATHIONE_CONJUGATION	-1.2230834540546633	0.20502092050209206	0.6710933236310715	29	
REACTOME	REACTOME_NUCLEOTIDE_SALVAGE	1.2228763232215942	0.2038095238095238	0.6710933236310715	20	
REACTOME	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	1.2044095018177081	0.20222634508348794	0.6710933236310715	39	
REACTOME	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	1.1748037888668816	0.2034548944337812	0.6710933236310715	31	
REACTOME	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1.108863563673265	0.20397111913357402	0.6710933236310715	272	
REACTOME	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-1.1446930087856677	0.2062780269058296	0.6731177720084967	63	
REACTOME	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1.1287921863372927	0.20727272727272728	0.6742760942760943	176	
REACTOME	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	-1.1665277498056155	0.20915032679738563	0.676209952283572	54	
REACTOME	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	-1.1508333800390542	0.2088888888888889	0.676209952283572	73	
REACTOME	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	-1.226145550751453	0.21294363256784968	0.6863687728639558	18	
REACTOME	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	1.234501249530998	0.2137546468401487	0.6868823102729168	15	
REACTOME	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	1.1234388405746567	0.21518987341772153	0.6893924820130045	151	
REACTOME	REACTOME_RHO_GTPASE_CYCLE	1.0795238539471779	0.21621621621621623	0.6905814905814907	430	
REACTOME	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1.1697349627152107	0.2177121771217712	0.693258715064492	70	
REACTOME	REACTOME_TRANSLATION	1.101824927854985	0.2222222222222222	0.7054886211512718	289	
REACTOME	REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	-1.1933381680170936	0.22453222453222454	0.7106815755464404	31	
REACTOME	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	-1.1034474622304389	0.2261640798226164	0.7137034135719692	174	
REACTOME	REACTOME_RHOG_GTPASE_CYCLE	1.156827345202671	0.22743682310469315	0.7155773479174524	72	
REACTOME	REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	-1.2058509115740041	0.22844827586206898	0.7166204844006568	15	
REACTOME	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	1.1695315000137985	0.2335907335907336	0.7305775466012855	49	
REACTOME	REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	-1.186720612903118	0.23529411764705882	0.7315634218289085	30	
REACTOME	REACTOME_HS_GAG_BIOSYNTHESIS	1.1713220135497677	0.23484848484848486	0.7315634218289085	27	
REACTOME	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	-1.187870393486749	0.2384937238493724	0.7328640960269344	29	
REACTOME	REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	1.186519560028573	0.23846153846153847	0.7328640960269344	24	
REACTOME	REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS	-1.1862245598915493	0.23739495798319327	0.7328640960269344	30	
REACTOME	REACTOME_RND1_GTPASE_CYCLE	1.1552662805810878	0.2383612662942272	0.7328640960269344	40	
REACTOME	REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	-1.1684925676708195	0.24	0.7353488372093023	34	
REACTOME	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1.1657060878470067	0.24485981308411214	0.7394906675949977	36	
REACTOME	REACTOME_FANCONI_ANEMIA_PATHWAY	1.1563991318555416	0.24304267161410018	0.7394906675949977	39	
REACTOME	REACTOME_SIGNALING_BY_ERBB4	-1.1449972050583461	0.24307036247334754	0.7394906675949977	53	
REACTOME	REACTOME_PROTEIN_UBIQUITINATION	1.1446634445415869	0.24448529411764705	0.7394906675949977	71	
REACTOME	REACTOME_SIGNALING_BY_INTERLEUKINS	-1.062720275921532	0.24361948955916474	0.7394906675949977	364	
